age	male	risk_cons	risk_cons_uci	risk_cons_lci	risk_respiratory	risk_respiratory_uci	risk_respiratory_lci	risk_cf	risk_cf_uci	risk_cf_lci	risk_asthmacat_2	risk_asthmacat_2_uci	risk_asthmacat_2_lci	risk_asthmacat_3	risk_asthmacat_3_uci	risk_asthmacat_3_lci	risk_cardiac	risk_cardiac_uci	risk_cardiac_lci	risk_diabcat_2	risk_diabcat_2_uci	risk_diabcat_2_lci	risk_diabcat_3	risk_diabcat_3_uci	risk_diabcat_3_lci	risk_diabcat_4	risk_diabcat_4_uci	risk_diabcat_4_lci	risk_hypertension	risk_hypertension_uci	risk_hypertension_lci	risk_af	risk_af_uci	risk_af_lci	risk_dvt_pe	risk_dvt_pe_uci	risk_dvt_pe_lci	risk_pad	risk_pad_uci	risk_pad_lci	risk_cancerExhaem_2	risk_cancerExhaem_2_uci	risk_cancerExhaem_2_lci	risk_cancerExhaem_3	risk_cancerExhaem_3_uci	risk_cancerExhaem_3_lci	risk_cancerExhaem_4	risk_cancerExhaem_4_uci	risk_cancerExhaem_4_lci	risk_cancerHaem_2	risk_cancerHaem_2_uci	risk_cancerHaem_2_lci	risk_cancerHaem_3	risk_cancerHaem_3_uci	risk_cancerHaem_3_lci	risk_cancerHaem_4	risk_cancerHaem_4_uci	risk_cancerHaem_4_lci	risk_liver	risk_liver_uci	risk_liver_lci	risk_stroke	risk_stroke_uci	risk_stroke_lci	risk_dementia	risk_dementia_uci	risk_dementia_lci	risk_tia	risk_tia_uci	risk_tia_lci	risk_neuro	risk_neuro_uci	risk_neuro_lci	risk_kidneyfn_2	risk_kidneyfn_2_uci	risk_kidneyfn_2_lci	risk_kidneyfn_3	risk_kidneyfn_3_uci	risk_kidneyfn_3_lci	risk_transplant	risk_transplant_uci	risk_transplant_lci	risk_dialysis	risk_dialysis_uci	risk_dialysis_lci	risk_spleen	risk_spleen_uci	risk_spleen_lci	risk_autoimmune	risk_autoimmune_uci	risk_autoimmune_lci	risk_ibd	risk_ibd_uci	risk_ibd_lci	risk_immunosuppression	risk_immunosuppression_uci	risk_immunosuppression_lci	risk_smi	risk_smi_uci	risk_smi_lci	risk_ldr	risk_ldr_uci	risk_ldr_lci	risk_ds	risk_ds_uci	risk_ds_lci	p50	p70	p80	p90
18	1	.0001598	.0002593	.0000985	.0002544	.0004606	.0001404	.0003553	.0015529	.0000813	.0001981	.000324	.0001212	.000608	.0011116	.0003325	.0003121	.0005329	.0001828	.0003116	.0005327	.0001822	.000418	.0007125	.0002453	.0003387	.0005977	.0001919	.0001972	.0003296	.000118	.0001462	.0002792	.0000765	.000329	.0005901	.0001833	.000143	.0003961	.0000516	.0005002	.0015032	.0001664	.0005089	.0010975	.0002359	.0001699	.0004124	.00007	.0009105	.0039802	.0002081	.000635	.0017437	.0002312	.0003463	.0008397	.0001428	.0003774	.0006956	.0002047	.0002279	.0004587	.0001132	.0002558	.0008796	.0000743	.0001551	.000392	.0000613	.0003441	.0006631	.0001786	.0001855	.0004215	.0000817	.0008657	.0019332	.0003875	.0001368	.0003208	.0000584	.000286	.0006794	.0001203	.0002494	.0007451	.0000834	.0001852	.0003197	.0001073	.0002476	.0004609	.000133	.0006172	.0014934	.000255	.0001999	.0003645	.0001097	.0002711	.0004901	.00015	.0004226	.0010613	.0001682	.0001951	.0003246	.0004548	.0007539
19	1	.0001625	.000262	.0001007	.0002585	.0004659	.0001435	.0003612	.0015753	.0000828	.0002014	.0003273	.0001239	.000618	.0011243	.0003396	.0003173	.0005387	.0001869	.0003167	.0005385	.0001863	.0004249	.0007201	.0002508	.0003443	.0006042	.0001961	.0002005	.0003331	.0001207	.0001486	.0002824	.0000782	.0003344	.0005967	.0001874	.0001453	.0004015	.0000526	.0005084	.0015237	.0001696	.0005173	.0011111	.0002408	.0001727	.0004178	.0000713	.0009255	.0040374	.0002119	.0006455	.001767	.0002357	.000352	.0008505	.0001457	.0003836	.0007036	.0002091	.0002316	.0004642	.0001156	.00026	.000892	.0000758	.0001577	.0003971	.0000626	.0003498	.0006709	.0001824	.0001886	.0004268	.0000833	.0008799	.0019576	.0003954	.0001391	.0003248	.0000595	.0002907	.0006883	.0001228	.0002535	.0007553	.0000851	.0001883	.0003231	.0001097	.0002517	.0004662	.0001358	.0006274	.0015129	.0002601	.0002032	.0003685	.0001121	.0002756	.0004957	.0001532	.0004295	.001075	.0001716	.0001951	.0003246	.0004548	.0007539
20	1	.0001651	.0002648	.000103	.0002628	.0004715	.0001465	.0003672	.0015985	.0000843	.0002047	.000331	.0001266	.0006282	.0011377	.0003468	.0003225	.0005449	.0001909	.0003219	.0005445	.0001903	.0004319	.0007282	.0002562	.0003499	.0006112	.0002003	.0002038	.0003368	.0001233	.0001511	.0002859	.0000798	.0003399	.0006037	.0001914	.0001477	.000407	.0000536	.0005168	.0015451	.0001728	.0005258	.0011254	.0002456	.0001755	.0004233	.0000728	.0009408	.0040964	.0002158	.0006561	.0017914	.0002403	.0003578	.0008618	.0001485	.0003899	.000712	.0002135	.0002354	.00047	.0001179	.0002643	.0009049	.0000771	.0001603	.0004026	.0000638	.0003556	.000679	.0001862	.0001917	.0004324	.0000849	.0008944	.0019832	.0004033	.0001414	.0003291	.0000607	.0002955	.0006974	.0001252	.0002577	.0007659	.0000867	.0001914	.0003267	.0001121	.0002558	.0004718	.0001387	.0006378	.0015334	.0002652	.0002066	.0003729	.0001144	.0002802	.0005017	.0001564	.0004366	.0010894	.0001749	.0001951	.0003246	.0004548	.0007539
21	1	.0001679	.0002679	.0001052	.0002671	.0004774	.0001495	.0003732	.0016224	.0000858	.0002081	.0003349	.0001293	.0006385	.001152	.0003539	.0003278	.0005516	.0001948	.0003272	.0005511	.0001943	.0004391	.000737	.0002615	.0003557	.0006188	.0002044	.0002072	.0003408	.0001259	.0001535	.0002896	.0000814	.0003455	.0006111	.0001953	.0001501	.0004128	.0000546	.0005253	.0015672	.000176	.0005345	.0011404	.0002505	.0001784	.0004292	.0000741	.0009563	.0041574	.0002197	.000667	.0018167	.0002448	.0003637	.0008736	.0001514	.0003963	.0007209	.0002179	.0002393	.0004762	.0001202	.0002686	.0009181	.0000786	.0001629	.0004082	.000065	.0003614	.0006877	.00019	.0001948	.0004383	.0000866	.0009092	.00201	.0004111	.0001437	.0003336	.0000619	.0003004	.000707	.0001276	.0002619	.0007768	.0000883	.0001946	.0003306	.0001145	.00026	.0004777	.0001416	.0006483	.0015547	.0002702	.00021	.0003775	.0001168	.0002848	.0005081	.0001596	.0004438	.0011044	.0001783	.0001951	.0003246	.0004548	.0007539
22	1	.0001706	.0002711	.0001073	.0002716	.0004838	.0001524	.0003794	.0016471	.0000873	.0002115	.0003391	.000132	.000649	.0011672	.0003609	.0003332	.0005587	.0001987	.0003326	.0005581	.0001982	.0004463	.0007464	.0002668	.0003616	.0006267	.0002086	.0002106	.0003451	.0001285	.0001561	.0002934	.000083	.0003512	.0006191	.0001993	.0001526	.0004188	.0000556	.000534	.0015903	.0001792	.0005433	.0011562	.0002552	.0001814	.0004352	.0000756	.0009721	.0042204	.0002236	.000678	.001843	.0002493	.0003697	.000886	.0001543	.0004029	.0007305	.0002222	.0002433	.0004827	.0001225	.000273	.0009319	.00008	.0001656	.000414	.0000662	.0003674	.0006969	.0001937	.000198	.0004445	.0000882	.0009242	.0020382	.0004189	.0001461	.0003383	.0000631	.0003053	.0007171	.00013	.0002663	.0007882	.0000899	.0001978	.0003348	.0001168	.0002643	.000484	.0001444	.000659	.001577	.0002753	.0002135	.0003825	.0001191	.0002895	.0005148	.0001628	.0004511	.0011201	.0001817	.0001951	.0003246	.0004548	.0007539
23	1	.0001734	.0002747	.0001095	.000276	.0004905	.0001553	.0003856	.0016726	.0000889	.000215	.0003437	.0001345	.0006598	.0011833	.0003678	.0003387	.0005663	.0002026	.0003381	.0005656	.0002021	.0004537	.0007564	.0002721	.0003675	.0006353	.0002126	.0002141	.0003497	.000131	.0001587	.0002975	.0000846	.000357	.0006275	.0002031	.0001551	.000425	.0000566	.0005428	.0016142	.0001824	.0005523	.0011728	.00026	.0001844	.0004416	.0000769	.0009881	.0042855	.0002276	.0006891	.0018705	.0002538	.0003758	.000899	.0001571	.0004095	.0007405	.0002264	.0002473	.0004897	.0001249	.0002776	.0009462	.0000814	.0001683	.0004202	.0000674	.0003735	.0007067	.0001974	.0002013	.0004509	.0000899	.0009394	.0020677	.0004267	.0001485	.0003431	.0000643	.0003104	.0007277	.0001324	.0002707	.0008001	.0000916	.000201	.0003393	.0001191	.0002687	.0004907	.0001471	.0006699	.0016004	.0002803	.000217	.0003877	.0001214	.0002942	.000522	.0001659	.0004586	.0011365	.000185	.0001951	.0003246	.0004548	.0007539
24	1	.0001763	.0002786	.0001116	.0002806	.0004978	.0001583	.0003921	.0016993	.0000904	.0002186	.0003486	.0001371	.0006708	.0012007	.0003747	.0003444	.0005746	.0002064	.0003438	.0005738	.0002059	.0004613	.0007673	.0002773	.0003737	.0006445	.0002167	.0002176	.0003546	.0001335	.0001613	.000302	.0000862	.000363	.0006366	.0002069	.0001577	.0004317	.0000576	.0005519	.0016394	.0001857	.0005615	.0011905	.0002648	.0001874	.0004484	.0000783	.0010046	.0043535	.0002315	.0007007	.0018995	.0002583	.0003821	.0009127	.0001599	.0004164	.0007514	.0002307	.0002514	.000497	.0001272	.0002822	.0009612	.0000829	.0001711	.0004267	.0000687	.0003797	.000717	.000201	.0002047	.0004578	.0000915	.0009551	.0020991	.0004345	.000151	.0003483	.0000654	.0003156	.0007388	.0001348	.0002752	.0008126	.0000932	.0002044	.0003442	.0001214	.0002732	.0004978	.0001499	.000681	.0016251	.0002853	.0002206	.0003933	.0001237	.0002992	.0005297	.0001689	.0004662	.0011538	.0001884	.0001951	.0003246	.0004548	.0007539
25	1	.0001793	.0002828	.0001137	.0002854	.0005056	.0001611	.0003988	.0017275	.000092	.0002224	.0003541	.0001397	.0006822	.0012196	.0003816	.0003503	.0005836	.0002102	.0003496	.0005827	.0002098	.0004691	.0007792	.0002825	.0003801	.0006545	.0002207	.0002213	.0003601	.000136	.0001641	.0003067	.0000877	.0003692	.0006465	.0002108	.0001604	.0004386	.0000587	.0005613	.0016661	.000189	.0005711	.0012094	.0002696	.0001906	.0004556	.0000798	.0010218	.0044253	.0002356	.0007126	.0019303	.000263	.0003886	.0009273	.0001628	.0004235	.0007632	.000235	.0002557	.0005049	.0001295	.000287	.000977	.0000843	.0001741	.0004336	.0000699	.0003862	.0007283	.0002047	.0002082	.0004651	.0000932	.0009714	.0021327	.0004423	.0001536	.0003539	.0000666	.0003209	.0007507	.0001372	.0002799	.0008258	.0000948	.0002079	.0003495	.0001236	.0002778	.0005056	.0001526	.0006927	.0016515	.0002905	.0002244	.0003995	.000126	.0003043	.0005381	.000172	.0004742	.0011722	.0001918	.0001951	.0003246	.0004548	.0007539
26	1	.0001825	.0002875	.0001158	.0002905	.0005142	.0001641	.0004058	.0017576	.0000936	.0002263	.00036	.0001422	.0006943	.0012401	.0003886	.0003564	.0005935	.0002141	.0003558	.0005924	.0002137	.0004774	.0007921	.0002877	.0003868	.0006655	.0002248	.0002253	.0003662	.0001386	.000167	.0003119	.0000893	.0003757	.0006574	.0002147	.0001633	.0004462	.0000597	.0005712	.0016947	.0001925	.0005812	.0012299	.0002745	.000194	.0004634	.0000812	.0010398	.0045018	.0002398	.0007252	.0019634	.0002677	.0003955	.0009431	.0001658	.0004309	.000776	.0002393	.0002602	.0005135	.0001318	.0002921	.000994	.0000858	.0001771	.000441	.0000711	.000393	.0007406	.0002086	.0002118	.000473	.0000949	.0009886	.0021691	.0004504	.0001563	.0003598	.0000678	.0003266	.0007636	.0001397	.0002848	.0008401	.0000966	.0002115	.0003553	.0001259	.0002827	.0005141	.0001555	.0007049	.0016799	.0002957	.0002283	.0004061	.0001283	.0003096	.0005473	.0001752	.0004826	.0011922	.0001953	.0001951	.0003246	.0004548	.0007539
27	1	.0001859	.0002928	.000118	.0002958	.0005236	.0001671	.0004133	.0017898	.0000954	.0002304	.0003666	.0001448	.000707	.0012626	.0003959	.000363	.0006043	.000218	.0003623	.0006031	.0002177	.0004862	.0008065	.0002931	.0003939	.0006775	.0002289	.0002294	.0003728	.0001411	.00017	.0003176	.000091	.0003826	.0006692	.0002187	.0001663	.0004543	.0000609	.0005817	.0017257	.000196	.0005918	.0012522	.0002797	.0001976	.0004718	.0000827	.0010589	.004584	.0002443	.0007385	.0019991	.0002727	.0004027	.0009602	.0001689	.0004389	.0007901	.0002438	.000265	.0005228	.0001343	.0002974	.0010122	.0000874	.0001804	.000449	.0000725	.0004002	.000754	.0002124	.0002157	.0004817	.0000966	.0010067	.0022085	.0004588	.0001591	.0003663	.0000691	.0003326	.0007775	.0001423	.0002901	.0008554	.0000983	.0002154	.0003617	.0001283	.0002879	.0005234	.0001584	.0007178	.0017107	.0003011	.0002325	.0004135	.0001308	.0003153	.0005573	.0001784	.0004914	.0012137	.000199	.0001951	.0003246	.0004548	.0007539
