age	male	risk_cons	risk_cons_uci	risk_cons_lci	risk_respiratory	risk_respiratory_uci	risk_respiratory_lci	risk_cf	risk_cf_uci	risk_cf_lci	risk_asthmacat_2	risk_asthmacat_2_uci	risk_asthmacat_2_lci	risk_asthmacat_3	risk_asthmacat_3_uci	risk_asthmacat_3_lci	risk_cardiac	risk_cardiac_uci	risk_cardiac_lci	risk_diabcat_2	risk_diabcat_2_uci	risk_diabcat_2_lci	risk_diabcat_3	risk_diabcat_3_uci	risk_diabcat_3_lci	risk_diabcat_4	risk_diabcat_4_uci	risk_diabcat_4_lci	risk_hypertension	risk_hypertension_uci	risk_hypertension_lci	risk_af	risk_af_uci	risk_af_lci	risk_dvt_pe	risk_dvt_pe_uci	risk_dvt_pe_lci	risk_pad	risk_pad_uci	risk_pad_lci	risk_cancerExhaem_2	risk_cancerExhaem_2_uci	risk_cancerExhaem_2_lci	risk_cancerExhaem_3	risk_cancerExhaem_3_uci	risk_cancerExhaem_3_lci	risk_cancerExhaem_4	risk_cancerExhaem_4_uci	risk_cancerExhaem_4_lci	risk_cancerHaem_2	risk_cancerHaem_2_uci	risk_cancerHaem_2_lci	risk_cancerHaem_3	risk_cancerHaem_3_uci	risk_cancerHaem_3_lci	risk_cancerHaem_4	risk_cancerHaem_4_uci	risk_cancerHaem_4_lci	risk_liver	risk_liver_uci	risk_liver_lci	risk_stroke	risk_stroke_uci	risk_stroke_lci	risk_dementia	risk_dementia_uci	risk_dementia_lci	risk_tia	risk_tia_uci	risk_tia_lci	risk_neuro	risk_neuro_uci	risk_neuro_lci	risk_kidneyfn_2	risk_kidneyfn_2_uci	risk_kidneyfn_2_lci	risk_kidneyfn_3	risk_kidneyfn_3_uci	risk_kidneyfn_3_lci	risk_transplant	risk_transplant_uci	risk_transplant_lci	risk_dialysis	risk_dialysis_uci	risk_dialysis_lci	risk_spleen	risk_spleen_uci	risk_spleen_lci	risk_autoimmune	risk_autoimmune_uci	risk_autoimmune_lci	risk_ibd	risk_ibd_uci	risk_ibd_lci	risk_immunosuppression	risk_immunosuppression_uci	risk_immunosuppression_lci	risk_smi	risk_smi_uci	risk_smi_lci	risk_ldr	risk_ldr_uci	risk_ldr_lci	risk_ds	risk_ds_uci	risk_ds_lci	p50	p70	p80	p90
28	1	.0002392	.0003359	.0001703	.000536	.000809	.0003551	.0002759	.0011609	.0000655	.0002638	.0003743	.000186	.0004997	.0008086	.0003088	.0003413	.000504	.0002311	.0003991	.000585	.0002722	.0007121	.001036	.0004894	.0006897	.0010299	.0004619	.0003228	.0004636	.0002248	.000335	.0005202	.0002157	.0005627	.0008467	.0003738	.0004926	.00086	.0002821	.0014873	.002685	.0008237	.0004049	.0008028	.0002043	.0002909	.0005435	.0001557	.0030226	.0060502	.0015088	.0008691	.0019694	.0003834	.0004457	.0008812	.0002254	.000656	.0010002	.0004303	.0003711	.0006081	.0002264	.000292	.0007513	.0001135	.0002511	.0004761	.0001324	.0006522	.001013	.0004199	.000421	.0007038	.0002519	.0016021	.0027758	.0009244	.000163	.0003015	.0000882	.0003264	.0006079	.0001752	.000845	.0014896	.0004792	.0003046	.0004482	.0002071	.0004246	.000658	.0002741	.0012095	.0021752	.0006723	.0004267	.0006402	.0002844	.000667	.0009951	.000447	.0005949	.0011032	.0003207	.0002993	.0004648	.0006457	.0010544
29	1	.0002542	.000357	.000181	.0005696	.0008597	.0003773	.0002931	.0012336	.0000696	.0002803	.0003978	.0001975	.000531	.0008593	.0003281	.0003627	.0005355	.0002456	.0004241	.0006216	.0002893	.0007567	.0011009	.0005201	.0007329	.0010944	.0004908	.000343	.0004926	.0002388	.000356	.0005528	.0002292	.0005979	.0008998	.0003973	.0005234	.0009139	.0002998	.0015804	.0028527	.0008753	.0004303	.000853	.000217	.0003091	.0005775	.0001655	.0032115	.0064282	.0016032	.0009235	.0020926	.0004075	.0004736	.0009363	.0002396	.0006971	.0010628	.0004572	.0003943	.0006462	.0002406	.0003103	.0007983	.0001206	.0002668	.0005059	.0001407	.000693	.0010764	.0004461	.0004474	.0007478	.0002676	.0017023	.0029494	.0009822	.0001732	.0003204	.0000936	.0003468	.000646	.0001861	.0008979	.0015829	.0005092	.0003237	.0004762	.0002201	.0004512	.0006992	.0002912	.0012852	.0023116	.0007144	.0004535	.0006803	.0003023	.0007087	.0010576	.0004749	.0006321	.0011721	.0003408	.0002993	.0004648	.0006457	.0010544
30	1	.0002701	.0003797	.0001922	.0006054	.0009142	.0004008	.0003116	.0013114	.000074	.0002979	.0004231	.0002098	.0005643	.0009136	.0003486	.0003855	.0005695	.0002609	.0004507	.000661	.0003073	.0008042	.0011706	.0005525	.0007789	.0011636	.0005214	.0003646	.0005238	.0002537	.0003783	.0005878	.0002435	.0006355	.0009567	.0004221	.0005563	.0009717	.0003185	.0016797	.0030324	.0009301	.0004573	.0009068	.0002306	.0003286	.0006139	.0001758	.0034131	.0068326	.0017034	.0009815	.0022245	.000433	.0005034	.0009953	.0002546	.0007409	.00113	.0004858	.0004191	.0006871	.0002556	.0003298	.0008487	.0001281	.0002836	.0005379	.0001495	.0007366	.0011444	.000474	.0004755	.0007951	.0002844	.0018092	.0031354	.0010437	.0001841	.0003406	.0000995	.0003686	.0006868	.0001978	.0009543	.0016828	.0005411	.0003441	.0005063	.0002338	.0004796	.0007433	.0003094	.0013659	.0024577	.0007589	.000482	.0007232	.0003211	.0007532	.0011248	.0005044	.0006718	.0012459	.0003622	.0002993	.0004648	.0006457	.0010544
31	1	.0002872	.0004039	.0002042	.0006436	.0009726	.0004258	.0003312	.0013946	.0000786	.0003168	.0004502	.0002229	.0006	.0009719	.0003703	.0004098	.0006059	.0002772	.0004792	.0007031	.0003265	.000855	.0012453	.000587	.0008281	.0012378	.000554	.0003876	.0005572	.0002696	.0004022	.0006253	.0002587	.0006756	.0010176	.0004485	.0005914	.0010335	.0003384	.0017856	.0032248	.0009884	.0004862	.0009644	.0002451	.0003493	.0006529	.0001869	.0036282	.0072653	.0018102	.0010435	.0023656	.0004601	.0005352	.0010585	.0002705	.0007877	.001202	.0005162	.0004456	.0007309	.0002716	.0003506	.0009025	.0001362	.0003015	.000572	.0001589	.0007831	.0012173	.0005037	.0005055	.0008457	.0003022	.0019233	.0033347	.001109	.0001958	.0003623	.0001057	.0003919	.0007305	.0002102	.0010145	.0017898	.0005749	.0003658	.0005386	.0002484	.0005099	.0007907	.0003287	.0014521	.0026141	.0008064	.0005124	.0007694	.0003412	.0008008	.0011969	.0005357	.0007142	.001325	.0003849	.0002993	.0004648	.0006457	.0010544
32	1	.0003054	.00043	.0002169	.0006844	.0010351	.0004525	.0003523	.0014834	.0000836	.0003369	.0004793	.0002367	.000638	.0010342	.0003936	.0004358	.000645	.0002945	.0005096	.0007483	.000347	.0009092	.0013252	.0006238	.0008806	.0013173	.0005887	.0004122	.0005931	.0002865	.0004277	.0006654	.000275	.0007184	.001083	.0004766	.0006289	.0010997	.0003597	.0018989	.0034307	.0010507	.0005171	.001026	.0002605	.0003715	.0006946	.0001987	.0038581	.0077281	.0019242	.0011097	.0025165	.0004891	.0005691	.0011262	.0002876	.0008377	.0012791	.0005485	.0004738	.0007778	.0002887	.0003729	.0009601	.0001448	.0003206	.0006086	.0001689	.0008327	.0012954	.0005352	.0005376	.0008999	.0003211	.0020453	.003548	.0011787	.0002082	.0003855	.0001124	.0004167	.0007772	.0002234	.0010789	.0019044	.0006111	.000389	.0005733	.000264	.0005422	.0008415	.0003493	.0015442	.0027816	.000857	.0005449	.0008187	.0003626	.0008516	.001274	.0005692	.0007595	.0014095	.0004092	.0002993	.0004648	.0006457	.0010544
33	1	.0003249	.0004579	.0002306	.0007281	.001102	.000481	.0003747	.0015786	.0000889	.0003584	.0005105	.0002516	.0006787	.0011009	.0004184	.0004636	.0006867	.000313	.0005421	.0007966	.0003689	.0009673	.0014108	.0006631	.0009368	.0014023	.0006258	.0004385	.0006314	.0003045	.000455	.0007083	.0002923	.0007643	.0011529	.0005066	.0006691	.0011705	.0003824	.00202	.0036509	.0011172	.0005501	.0010919	.000277	.0003952	.0007393	.0002112	.0041038	.0082228	.002046	.0011805	.0026779	.0005202	.0006055	.0011985	.0003058	.0008911	.0013616	.0005832	.0005041	.0008279	.0003069	.0003967	.0010217	.000154	.0003411	.0006478	.0001796	.0008859	.001379	.000569	.0005719	.0009578	.0003415	.0021757	.0037762	.0012531	.0002215	.0004103	.0001195	.0004433	.0008273	.0002376	.0011477	.0020269	.0006498	.0004138	.0006103	.0002806	.0005768	.0008958	.0003714	.0016427	.0029608	.0009111	.0005797	.0008716	.0003855	.0009059	.0013566	.0006049	.000808	.0015	.0004352	.0002993	.0004648	.0006457	.0010544
34	1	.0003458	.0004876	.0002452	.0007748	.0011735	.0005116	.0003988	.0016803	.0000946	.0003814	.0005437	.0002675	.0007223	.0011722	.000445	.0004934	.0007313	.0003328	.0005769	.0008482	.0003924	.0010293	.0015023	.0007052	.000997	.0014932	.0006656	.0004667	.0006723	.0003239	.0004843	.0007542	.0003109	.0008133	.0012276	.0005389	.000712	.0012462	.0004068	.0021495	.0038863	.0011885	.0005854	.0011624	.0002947	.0004206	.000787	.0002247	.0043668	.0087516	.0021765	.0012562	.0028506	.0005534	.0006443	.0012759	.0003253	.0009483	.0014498	.0006202	.0005364	.0008816	.0003264	.0004221	.0010875	.0001638	.000363	.0006897	.000191	.0009427	.0014683	.0006052	.0006086	.0010198	.0003632	.0023153	.0040203	.0013329	.0002357	.0004368	.0001271	.0004718	.0008808	.0002527	.0012214	.0021579	.0006912	.0004404	.0006499	.0002984	.0006139	.0009539	.000395	.0017481	.0031524	.0009691	.0006169	.0009281	.00041	.0009641	.0014449	.0006432	.0008599	.0015968	.0004629	.0002993	.0004648	.0006457	.0010544
35	1	.0003681	.0005195	.0002609	.0008249	.0012498	.0005444	.0004246	.0017892	.0001007	.000406	.0005792	.0002846	.000769	.0012485	.0004736	.0005253	.000779	.0003542	.0006142	.0009032	.0004176	.0010959	.0015999	.0007505	.0010614	.0015901	.0007084	.0004968	.000716	.0003447	.0005156	.0008033	.0003309	.0008659	.0013073	.0005735	.000758	.0013272	.0004329	.0022884	.0041379	.001265	.0006232	.0012378	.0003138	.0004478	.000838	.0002392	.0046484	.0093168	.0023165	.0013374	.0030353	.000589	.000686	.0013586	.0003463	.0010096	.0015439	.0006601	.0005711	.0009389	.0003474	.0004494	.0011579	.0001744	.0003865	.0007344	.0002034	.0010037	.0015638	.0006441	.000648	.0010861	.0003865	.0024648	.0042813	.0014184	.0002509	.0004652	.0001354	.0005023	.0009379	.0002689	.0013003	.0022979	.0007356	.0004689	.0006922	.0003176	.0006535	.0010159	.0004204	.001861	.0033573	.0010312	.0006567	.0009885	.0004363	.0010264	.0015393	.0006843	.0009154	.0017003	.0004928	.0002993	.0004648	.0006457	.0010544
36	1	.0003921	.0005534	.0002778	.0008786	.0013314	.0005797	.0004522	.0019059	.0001072	.0004324	.0006172	.000303	.000819	.0013301	.0005043	.0005595	.0008299	.0003772	.0006542	.0009621	.0004448	.0011672	.0017042	.0007994	.0011305	.0016937	.0007544	.0005292	.0007626	.0003672	.0005491	.0008557	.0003523	.0009223	.0013925	.0006108	.0008074	.0014138	.000461	.0024372	.004407	.0013472	.0006638	.0013183	.0003341	.0004769	.0008926	.0002548	.0049504	.0099211	.002467	.0014244	.003233	.0006273	.0007306	.0014472	.0003688	.0010753	.0016446	.000703	.0006083	.0010002	.0003699	.0004787	.0012333	.0001857	.0004116	.0007824	.0002165	.001069	.0016658	.0006859	.0006901	.0011569	.0004117	.0026251	.0045606	.0015104	.0002673	.0004956	.0001441	.000535	.0009992	.0002864	.0013849	.0024477	.0007834	.0004994	.0007374	.0003382	.0006961	.0010822	.0004476	.0019821	.0035765	.0010981	.0006995	.001053	.0004646	.0010932	.0016401	.0007285	.000975	.0018111	.0005248	.0002993	.0004648	.0006457	.0010544
37	1	.0004178	.0005897	.000296	.0009362	.0014185	.0006178	.0004819	.002031	.0001143	.0004608	.0006578	.0003228	.0008728	.0014173	.0005374	.0005962	.0008844	.0004019	.0006971	.0010249	.0004741	.0012437	.0018155	.0008519	.0012046	.0018044	.0008041	.0005639	.0008125	.0003913	.0005851	.0009118	.0003755	.0009827	.0014836	.0006509	.0008603	.0015064	.0004913	.0025969	.0046948	.0014358	.0007073	.0014046	.0003561	.0005082	.0009511	.0002715	.0052744	.0105676	.002629	.0015178	.0034446	.0006685	.0007786	.001542	.000393	.0011458	.0017521	.0007492	.0006482	.0010658	.0003942	.0005101	.001314	.0001979	.0004386	.0008337	.0002308	.0011391	.001775	.0007309	.0007354	.0012327	.0004387	.0027971	.0048594	.0016093	.0002848	.0005281	.0001536	.0005701	.0010647	.0003052	.0014757	.002608	.0008348	.0005322	.0007856	.0003604	.0007417	.0011532	.000477	.002112	.0038111	.00117	.0007454	.001122	.0004951	.0011649	.001748	.0007762	.001039	.0019297	.0005593	.0002993	.0004648	.0006457	.0010544
38	1	.0004454	.0006286	.0003157	.0009981	.0015119	.0006589	.0005138	.0021654	.0001218	.0004913	.0007012	.0003442	.0009305	.0015108	.000573	.0006356	.0009426	.0004286	.0007432	.0010921	.0005057	.0013259	.0019346	.0009087	.0012842	.0019229	.0008576	.0006012	.0008658	.0004174	.0006238	.0009718	.0004004	.0010477	.0015811	.0006942	.0009172	.0016058	.0005239	.0027685	.0050033	.0015311	.0007541	.0014972	.0003797	.0005418	.0010138	.0002895	.0056223	.0112602	.0028033	.0016182	.0036716	.0007128	.00083	.0016437	.0004191	.0012216	.0018673	.0007991	.0006911	.0011361	.0004203	.0005438	.0014005	.0002111	.0004677	.0008887	.000246	.0012144	.001892	.0007793	.000784	.0013139	.0004678	.0029818	.0051799	.0017157	.0003036	.000563	.0001637	.0006078	.0011349	.0003254	.0015732	.0027798	.0008901	.0005673	.0008374	.0003844	.0007908	.0012292	.0005087	.0022516	.0040625	.0012473	.0007947	.001196	.000528	.0012419	.0018635	.0008276	.0011077	.0020569	.0005963	.0002993	.0004648	.0006457	.0010544
