age	male	risk_cons	risk_cons_uci	risk_cons_lci	risk_respiratory	risk_respiratory_uci	risk_respiratory_lci	risk_cf	risk_cf_uci	risk_cf_lci	risk_asthmacat_2	risk_asthmacat_2_uci	risk_asthmacat_2_lci	risk_asthmacat_3	risk_asthmacat_3_uci	risk_asthmacat_3_lci	risk_cardiac	risk_cardiac_uci	risk_cardiac_lci	risk_diabcat_2	risk_diabcat_2_uci	risk_diabcat_2_lci	risk_diabcat_3	risk_diabcat_3_uci	risk_diabcat_3_lci	risk_diabcat_4	risk_diabcat_4_uci	risk_diabcat_4_lci	risk_hypertension	risk_hypertension_uci	risk_hypertension_lci	risk_af	risk_af_uci	risk_af_lci	risk_dvt_pe	risk_dvt_pe_uci	risk_dvt_pe_lci	risk_pad	risk_pad_uci	risk_pad_lci	risk_cancerExhaem_2	risk_cancerExhaem_2_uci	risk_cancerExhaem_2_lci	risk_cancerExhaem_3	risk_cancerExhaem_3_uci	risk_cancerExhaem_3_lci	risk_cancerExhaem_4	risk_cancerExhaem_4_uci	risk_cancerExhaem_4_lci	risk_cancerHaem_2	risk_cancerHaem_2_uci	risk_cancerHaem_2_lci	risk_cancerHaem_3	risk_cancerHaem_3_uci	risk_cancerHaem_3_lci	risk_cancerHaem_4	risk_cancerHaem_4_uci	risk_cancerHaem_4_lci	risk_liver	risk_liver_uci	risk_liver_lci	risk_stroke	risk_stroke_uci	risk_stroke_lci	risk_dementia	risk_dementia_uci	risk_dementia_lci	risk_tia	risk_tia_uci	risk_tia_lci	risk_neuro	risk_neuro_uci	risk_neuro_lci	risk_kidneyfn_2	risk_kidneyfn_2_uci	risk_kidneyfn_2_lci	risk_kidneyfn_3	risk_kidneyfn_3_uci	risk_kidneyfn_3_lci	risk_transplant	risk_transplant_uci	risk_transplant_lci	risk_dialysis	risk_dialysis_uci	risk_dialysis_lci	risk_spleen	risk_spleen_uci	risk_spleen_lci	risk_autoimmune	risk_autoimmune_uci	risk_autoimmune_lci	risk_ibd	risk_ibd_uci	risk_ibd_lci	risk_immunosuppression	risk_immunosuppression_uci	risk_immunosuppression_lci	risk_smi	risk_smi_uci	risk_smi_lci	risk_ldr	risk_ldr_uci	risk_ldr_lci	risk_ds	risk_ds_uci	risk_ds_lci	p50	p70	p80	p90
28	0	8.14e-06	.000027	2.44e-06	.0000247	.0001005	6.08e-06	1.65e-14		0	.0000176	.0000604	5.13e-06	.0000315	.0001354	7.33e-06	.0000119	.0000513	2.74e-06	.0000134	.0000553	3.28e-06	.00003	.0001185	7.63e-06	.0000231	.000107	5.01e-06	.0000131	.0000487	3.52e-06	1.08e-14		0	.0000152	.0000629	3.70e-06	.0000398	.0002711	5.84e-06	.0000724	.0003799	.0000138	.000062	.0002671	.0000144	.0000257	.0001256	5.25e-06	.0009689	.0052901	.0001771	.000071	.0007234	6.97e-06	1.35e-14		0	.0000467	.0002128	.0000103	4.11e-06	.0000314	5.36e-07	6.66e-15		0	.0000213	.0001472	3.10e-06	.0000838	.0003155	.0000222	.0000575	.0002437	.0000135	.0000343	.0004163	2.80e-06	2.64e-06	.0000364	1.79e-07	.0000316	.0004749	2.09e-06	.0000315	.0003209	3.10e-06	7.53e-06	.0000314	1.79e-06	5.06e-06	.0000493	5.36e-07	.0000331	.0002355	4.65e-06	.0000221	.0000935	5.25e-06	.0000373	.0001463	9.54e-06	.000048	.0002957	7.81e-06	6.39e-06	.0000123	.0000184	.0000331
29	0	8.86e-06	.0000291	2.68e-06	.0000269	.0001088	6.68e-06	1.80e-14		0	.0000192	.0000653	5.60e-06	.0000343	.0001464	8.05e-06	.000013	.0000555	3.04e-06	.0000146	.0000598	3.58e-06	.0000327	.000128	8.34e-06	.0000252	.0001158	5.48e-06	.0000142	.0000526	3.87e-06	1.18e-14		0	.0000166	.000068	4.05e-06	.0000433	.0002935	6.38e-06	.0000788	.0004107	.0000151	.0000675	.0002887	.0000158	.0000279	.0001358	5.72e-06	.0010549	.0057206	.0001942	.0000774	.0007842	7.63e-06	1.47e-14		0	.0000508	.0002302	.0000112	4.48e-06	.000034	5.96e-07	7.33e-15		0	.0000232	.0001594	3.34e-06	.0000912	.0003408	.0000244	.0000626	.0002635	.0000148	.0000373	.0004508	3.10e-06	2.88e-06	.0000395	2.38e-07	.0000344	.0005164	2.26e-06	.0000343	.0003478	3.40e-06	8.20e-06	.0000339	1.97e-06	5.51e-06	.0000534	5.96e-07	.000036	.0002549	5.13e-06	.0000241	.000101	5.72e-06	.0000406	.0001584	.0000104	.0000522	.0003198	8.52e-06	6.39e-06	.0000123	.0000184	.0000331
30	0	9.66e-06	.0000317	2.92e-06	.0000293	.0001184	7.27e-06	1.97e-14		0	.0000209	.000071	6.14e-06	.0000374	.0001593	8.76e-06	.0000141	.0000604	3.28e-06	.000016	.000065	3.93e-06	.0000357	.0001391	9.12e-06	.0000275	.0001258	6.02e-06	.0000155	.0000572	4.23e-06	1.28e-14		0	.0000181	.0000739	4.41e-06	.0000473	.0003192	6.97e-06	.0000859	.0004463	.0000166	.0000736	.0003137	.0000173	.0000305	.0001476	6.26e-06	.0011501	.0062163	.0002123	.0000843	.0008535	8.34e-06	1.60e-14		0	.0000554	.0002502	.0000123	4.88e-06	.0000371	6.56e-07	7.88e-15		0	.0000252	.0001734	3.70e-06	.0000995	.0003701	.0000267	.0000682	.0002864	.0000163	.0000407	.0004902	3.40e-06	3.14e-06	.000043	2.38e-07	.0000375	.0005632	2.50e-06	.0000374	.0003784	3.70e-06	8.94e-06	.0000368	2.15e-06	6.01e-06	.0000581	5.96e-07	.0000393	.000277	5.60e-06	.0000263	.0001097	6.32e-06	.0000443	.0001724	.0000114	.0000569	.0003475	9.36e-06	6.39e-06	.0000123	.0000184	.0000331
31	0	.0000105	.0000346	3.22e-06	.000032	.0001294	7.93e-06	2.14e-14		0	.0000228	.0000776	6.68e-06	.0000408	.000174	9.60e-06	.0000154	.000066	3.64e-06	.0000174	.0000709	4.29e-06	.0000389	.0001518	.00001	.00003	.0001373	6.56e-06	.000017	.0000624	4.59e-06	1.40e-14		0	.0000197	.0000807	4.83e-06	.0000516	.0003484	7.63e-06	.0000938	.0004869	.0000181	.0000804	.0003424	.0000189	.0000333	.000161	6.85e-06	.0012557	.0067831	.0002319	.0000921	.0009322	9.12e-06	1.75e-14		0	.0000605	.0002732	.0000134	5.33e-06	.0000405	7.15e-07	8.66e-15		0	.0000276	.0001894	3.99e-06	.0001086	.000404	.0000292	.0000745	.0003128	.0000178	.0000444	.0005348	3.70e-06	3.43e-06	.000047	2.38e-07	.000041	.0006162	2.74e-06	.0000408	.0004132	4.05e-06	9.76e-06	.0000402	2.38e-06	6.56e-06	.0000634	6.56e-07	.0000429	.0003023	6.08e-06	.0000287	.0001198	6.85e-06	.0000484	.0001885	.0000124	.0000622	.0003791	.0000102	6.39e-06	.0000123	.0000184	.0000331
32	0	.0000115	.000038	3.52e-06	.000035	.0001419	8.64e-06	2.34e-14		0	.0000249	.0000852	7.33e-06	.0000447	.0001907	.0000105	.0000169	.0000724	3.93e-06	.0000191	.0000777	4.71e-06	.0000426	.0001664	.0000109	.0000328	.0001505	7.15e-06	.0000186	.0000684	5.01e-06	1.53e-14		0	.0000216	.0000885	5.25e-06	.0000564	.0003816	8.34e-06	.0001026	.0005331	.0000197	.0000879	.0003752	.0000206	.0000364	.0001763	7.51e-06	.0013734	.0074267	.0002533	.0001007	.001021	9.95e-06	1.91e-14		0	.0000661	.0002994	.0000146	5.83e-06	.0000443	7.75e-07	9.44e-15		0	.0000301	.0002075	4.35e-06	.0001188	.0004427	.0000319	.0000815	.0003428	.0000194	.0000486	.0005851	4.05e-06	3.75e-06	.0000516	2.98e-07	.0000448	.0006759	2.98e-06	.0000447	.0004525	4.41e-06	.0000107	.0000441	2.56e-06	7.18e-06	.0000694	7.15e-07	.0000469	.000331	6.68e-06	.0000314	.0001312	7.51e-06	.0000529	.0002069	.0000135	.000068	.000415	.0000111	6.39e-06	.0000123	.0000184	.0000331
33	0	.0000126	.0000418	3.81e-06	.0000384	.000156	9.42e-06	2.56e-14		0	.0000273	.0000938	7.99e-06	.000049	.0002097	.0000114	.0000185	.0000796	4.29e-06	.0000209	.0000854	5.13e-06	.0000467	.0001829	.0000119	.0000359	.0001653	7.81e-06	.0000203	.0000752	5.48e-06	1.68e-14		0	.0000236	.0000972	5.72e-06	.0000618	.0004191	9.12e-06	.0001125	.0005853	.0000216	.0000964	.0004122	.0000225	.0000399	.0001936	8.23e-06	.0015048	.0081529	.000277	.0001104	.0011212	.0000108	2.10e-14		0	.0000725	.000329	.000016	6.39e-06	.0000487	8.34e-07	1.04e-14		0	.000033	.000228	4.77e-06	.0001302	.0004865	.0000348	.0000893	.0003768	.0000212	.0000532	.0006419	4.41e-06	4.11e-06	.0000566	2.98e-07	.0000491	.0007429	3.22e-06	.0000489	.0004967	4.83e-06	.0000117	.0000485	2.80e-06	7.86e-06	.0000762	8.34e-07	.0000514	.0003633	7.27e-06	.0000344	.0001441	8.23e-06	.000058	.0002277	.0000148	.0000745	.0004556	.0000122	6.39e-06	.0000123	.0000184	.0000331
34	0	.0000139	.0000461	4.17e-06	.0000421	.000172	.0000103	2.82e-14		0	.00003	.0001034	8.70e-06	.0000538	.0002311	.0000125	.0000203	.0000877	4.71e-06	.0000229	.0000939	5.60e-06	.0000513	.0002013	.0000131	.0000395	.000182	8.58e-06	.0000223	.0000827	6.02e-06	1.84e-14		0	.0000259	.0001071	6.26e-06	.0000679	.0004612	.00001	.0001235	.0006437	.0000237	.0001058	.0004537	.0000247	.0000438	.000213	9.00e-06	.0016523	.0089679	.0003035	.0001212	.0012338	.0000119	2.31e-14		0	.0000796	.0003622	.0000175	7.02e-06	.0000536	8.94e-07	1.14e-14		0	.0000363	.0002509	5.25e-06	.0001429	.0005357	.0000381	.000098	.0004149	.0000231	.0000584	.0007057	4.83e-06	4.51e-06	.0000623	2.98e-07	.0000539	.0008179	3.58e-06	.0000537	.0005463	5.30e-06	.0000128	.0000533	3.10e-06	8.63e-06	.0000839	8.94e-07	.0000565	.0003996	7.99e-06	.0000378	.0001587	9.00e-06	.0000636	.0002511	.0000162	.0000818	.0005012	.0000134	6.39e-06	.0000123	.0000184	.0000331
35	0	.0000153	.0000508	4.59e-06	.0000464	.0001896	.0000113	3.11e-14		0	.000033	.0001141	9.54e-06	.0000592	.0002549	.0000137	.0000223	.0000968	5.19e-06	.0000252	.0001035	6.14e-06	.0000564	.0002219	.0000144	.0000434	.0002006	9.42e-06	.0000246	.0000912	6.62e-06	2.02e-14		0	.0000286	.0001181	6.91e-06	.0000747	.0005082	.000011	.0001359	.0007091	.000026	.0001165	.0005	.0000271	.0000482	.0002346	9.89e-06	.0018183	.0098789	.0003335	.0001334	.0013599	.0000131	2.53e-14		0	.0000876	.0003992	.0000192	7.72e-06	.0000591	1.01e-06	1.25e-14		0	.0000399	.0002766	5.78e-06	.0001573	.0005906	.0000419	.0001079	.0004574	.0000255	.0000643	.0007774	5.30e-06	4.96e-06	.0000687	3.58e-07	.0000593	.0009018	3.87e-06	.0000591	.0006019	5.78e-06	.0000141	.0000588	3.40e-06	9.50e-06	.0000924	9.54e-07	.0000622	.0004404	8.76e-06	.0000416	.0001748	9.89e-06	.00007	.0002773	.0000177	.0000901	.0005522	.0000147	6.39e-06	.0000123	.0000184	.0000331
36	0	.0000169	.0000561	5.07e-06	.0000512	.0002092	.0000125	3.42e-14		0	.0000364	.0001261	.0000106	.0000653	.0002814	.0000151	.0000247	.0001069	5.66e-06	.0000279	.0001142	6.79e-06	.0000622	.0002448	.0000158	.0000479	.0002213	.0000104	.0000271	.0001006	7.33e-06	2.23e-14		0	.0000315	.0001304	7.63e-06	.0000825	.0005609	.0000121	.0001499	.000782	.0000287	.0001285	.0005515	.0000299	.0000531	.0002587	.0000109	.0020058	.0108948	.0003679	.0001472	.0015014	.0000144	2.80e-14		0	.0000966	.0004405	.0000212	8.52e-06	.0000652	1.13e-06	1.39e-14		0	.000044	.0003054	6.38e-06	.0001735	.0006517	.0000462	.000119	.0005047	.0000281	.0000709	.0008579	5.84e-06	5.48e-06	.0000759	4.17e-07	.0000655	.0009957	4.29e-06	.0000652	.0006641	6.44e-06	.0000156	.000065	3.76e-06	.0000105	.000102	1.07e-06	.0000686	.000486	9.66e-06	.0000458	.0001928	.0000109	.0000773	.0003064	.0000195	.0000993	.0006093	.0000162	6.39e-06	.0000123	.0000184	.0000331
37	0	.0000186	.000062	5.60e-06	.0000566	.000231	.0000139	3.79e-14		0	.0000403	.0001393	.0000117	.0000722	.000311	.0000167	.0000273	.0001181	6.32e-06	.0000308	.000126	7.51e-06	.0000688	.0002702	.0000175	.000053	.0002443	.0000115	.00003	.0001109	8.11e-06	2.48e-14		0	.0000348	.0001439	8.46e-06	.0000912	.0006197	.0000134	.0001659	.0008631	.0000319	.0001421	.0006089	.0000331	.0000588	.0002856	.0000121	.0022184	.0120284	.0004075	.0001628	.0016602	.000016	3.10e-14		0	.0001069	.0004864	.0000235	9.43e-06	.0000721	1.25e-06	1.53e-14		0	.0000487	.0003375	7.03e-06	.000192	.0007195	.0000512	.0001316	.0005574	.0000311	.0000785	.0009484	6.50e-06	6.06e-06	.000084	4.17e-07	.0000724	.0011007	4.77e-06	.0000722	.0007339	7.09e-06	.0000173	.0000718	4.17e-06	.0000116	.0001127	1.19e-06	.0000758	.0005371	.0000107	.0000507	.0002128	.0000121	.0000855	.0003387	.0000216	.0001099	.0006732	.0000179	6.39e-06	.0000123	.0000184	.0000331
