age	male	risk_cons	risk_cons_uci	risk_cons_lci	risk_respiratory	risk_respiratory_uci	risk_respiratory_lci	risk_cf	risk_cf_uci	risk_cf_lci	risk_asthmacat_2	risk_asthmacat_2_uci	risk_asthmacat_2_lci	risk_asthmacat_3	risk_asthmacat_3_uci	risk_asthmacat_3_lci	risk_cardiac	risk_cardiac_uci	risk_cardiac_lci	risk_diabcat_2	risk_diabcat_2_uci	risk_diabcat_2_lci	risk_diabcat_3	risk_diabcat_3_uci	risk_diabcat_3_lci	risk_diabcat_4	risk_diabcat_4_uci	risk_diabcat_4_lci	risk_hypertension	risk_hypertension_uci	risk_hypertension_lci	risk_af	risk_af_uci	risk_af_lci	risk_dvt_pe	risk_dvt_pe_uci	risk_dvt_pe_lci	risk_pad	risk_pad_uci	risk_pad_lci	risk_cancerExhaem_2	risk_cancerExhaem_2_uci	risk_cancerExhaem_2_lci	risk_cancerExhaem_3	risk_cancerExhaem_3_uci	risk_cancerExhaem_3_lci	risk_cancerExhaem_4	risk_cancerExhaem_4_uci	risk_cancerExhaem_4_lci	risk_cancerHaem_2	risk_cancerHaem_2_uci	risk_cancerHaem_2_lci	risk_cancerHaem_3	risk_cancerHaem_3_uci	risk_cancerHaem_3_lci	risk_cancerHaem_4	risk_cancerHaem_4_uci	risk_cancerHaem_4_lci	risk_liver	risk_liver_uci	risk_liver_lci	risk_stroke	risk_stroke_uci	risk_stroke_lci	risk_dementia	risk_dementia_uci	risk_dementia_lci	risk_tia	risk_tia_uci	risk_tia_lci	risk_neuro	risk_neuro_uci	risk_neuro_lci	risk_kidneyfn_2	risk_kidneyfn_2_uci	risk_kidneyfn_2_lci	risk_kidneyfn_3	risk_kidneyfn_3_uci	risk_kidneyfn_3_lci	risk_transplant	risk_transplant_uci	risk_transplant_lci	risk_dialysis	risk_dialysis_uci	risk_dialysis_lci	risk_spleen	risk_spleen_uci	risk_spleen_lci	risk_autoimmune	risk_autoimmune_uci	risk_autoimmune_lci	risk_ibd	risk_ibd_uci	risk_ibd_lci	risk_immunosuppression	risk_immunosuppression_uci	risk_immunosuppression_lci	risk_smi	risk_smi_uci	risk_smi_lci	risk_ldr	risk_ldr_uci	risk_ldr_lci	risk_ds	risk_ds_uci	risk_ds_lci	p50	p70	p80	p90
28	1	3.65e-06	.0000128	1.07e-06	9.08e-06	.0000375	2.21e-06	2.12e-14		0	3.57e-06	.0000132	9.54e-07	.000023	.0000989	5.36e-06	.0000103	.0000398	2.68e-06	7.41e-06	.0000297	1.85e-06	8.48e-06	.0000343	2.09e-06	6.11e-06	.0000284	1.31e-06	5.31e-06	.00002	1.43e-06	5.23e-06	.000024	1.13e-06	8.58e-06	.0000358	2.03e-06	6.40e-06	.0000421	9.54e-07	.0000716	.000394	.0000131	.0000171	.0001107	2.62e-06	3.94e-06	.0000409	3.58e-07	6.44e-15		0	8.22e-15		0	7.06e-06	.0000739	6.56e-07	.0000223	.0000906	5.48e-06	3.28e-06	.0000194	5.36e-07	1.10e-14		0	5.63e-06	.0000398	7.75e-07	.0000164	.0000702	3.81e-06	.0000128	.0000615	2.68e-06	.0000591	.0002996	.0000117	1.31e-06	8.70e-06	1.79e-07	2.40e-06	.0000166	3.58e-07	.0000174	.0001136	2.68e-06	9.24e-06	.0000356	2.38e-06	1.39e-06	.0000141	1.19e-07	.0000327	.0002096	5.13e-06	8.63e-06	.0000371	2.03e-06	.0000132	.0000553	3.16e-06	.0000249	.0001442	4.29e-06	2.97e-06	6.61e-06	.0000105	.0000201
29	1	4.05e-06	.0000139	1.19e-06	.0000101	.0000411	2.50e-06	2.35e-14		0	3.97e-06	.0000145	1.07e-06	.0000256	.0001084	6.02e-06	.0000114	.0000435	2.98e-06	8.22e-06	.0000325	2.09e-06	9.41e-06	.0000376	2.38e-06	6.78e-06	.0000311	1.49e-06	5.89e-06	.0000219	1.61e-06	5.81e-06	.0000263	1.25e-06	9.52e-06	.0000392	2.32e-06	7.11e-06	.0000463	1.07e-06	.0000795	.0004322	.0000146	.000019	.0001217	2.98e-06	4.38e-06	.0000451	4.17e-07	7.11e-15		0	9.10e-15		0	7.84e-06	.0000812	7.75e-07	.0000248	.0000992	6.20e-06	3.64e-06	.0000213	5.96e-07	1.22e-14		0	6.25e-06	.0000437	8.94e-07	.0000182	.0000768	4.29e-06	.0000143	.0000674	3.04e-06	.0000656	.0003285	.0000131	1.46e-06	9.54e-06	2.38e-07	2.66e-06	.0000183	4.17e-07	.0000193	.0001247	2.98e-06	.0000103	.0000389	2.68e-06	1.54e-06	.0000156	1.79e-07	.0000363	.0002304	5.72e-06	9.58e-06	.0000407	2.26e-06	.0000147	.0000606	3.58e-06	.0000277	.0001582	4.83e-06	2.97e-06	6.61e-06	.0000105	.0000201
30	1	4.50e-06	.0000153	1.31e-06	.0000112	.0000452	2.80e-06	2.62e-14		0	4.41e-06	.000016	1.19e-06	.0000284	.0001194	6.79e-06	.0000127	.000048	3.34e-06	9.14e-06	.0000358	2.32e-06	.0000105	.0000414	2.62e-06	7.53e-06	.0000343	1.67e-06	6.55e-06	.0000241	1.79e-06	6.45e-06	.000029	1.43e-06	.0000106	.0000432	2.56e-06	7.90e-06	.0000511	1.19e-06	.0000884	.0004768	.0000164	.0000211	.0001343	3.34e-06	4.86e-06	.0000498	4.77e-07	7.88e-15		0	1.01e-14		0	8.71e-06	.0000898	8.34e-07	.0000275	.0001094	6.91e-06	4.04e-06	.0000236	7.15e-07	1.35e-14		0	6.95e-06	.0000483	1.01e-06	.0000202	.0000847	4.83e-06	.0000158	.0000744	3.40e-06	.0000729	.0003623	.0000147	1.62e-06	.0000106	2.38e-07	2.96e-06	.0000202	4.17e-07	.0000215	.0001377	3.34e-06	.0000114	.0000429	3.04e-06	1.72e-06	.0000172	1.79e-07	.0000404	.0002547	6.38e-06	.0000106	.0000448	2.50e-06	.0000163	.0000669	3.99e-06	.0000307	.0001745	5.42e-06	2.97e-06	6.61e-06	.0000105	.0000201
31	1	5.01e-06	.000017	1.49e-06	.0000125	.0000502	3.10e-06	2.91e-14		0	4.90e-06	.0000177	1.37e-06	.0000316	.0001324	7.57e-06	.0000141	.0000532	3.76e-06	.0000102	.0000397	2.62e-06	.0000116	.0000459	2.92e-06	8.38e-06	.000038	1.85e-06	7.29e-06	.0000268	1.97e-06	7.18e-06	.0000322	1.61e-06	.0000118	.0000479	2.86e-06	8.79e-06	.0000567	1.37e-06	.0000983	.0005286	.0000183	.0000235	.000149	3.70e-06	5.41e-06	.0000553	5.36e-07	8.77e-15		0	1.12e-14		0	9.70e-06	.0000997	9.54e-07	.0000306	.0001212	7.75e-06	4.50e-06	.0000262	7.75e-07	1.51e-14		0	7.73e-06	.0000535	1.13e-06	.0000225	.0000938	5.36e-06	.0000176	.0000826	3.76e-06	.0000811	.0004017	.0000164	1.80e-06	.0000117	2.98e-07	3.29e-06	.0000224	4.77e-07	.0000239	.0001526	3.76e-06	.0000127	.0000475	3.40e-06	1.91e-06	.0000191	1.79e-07	.0000449	.0002828	7.15e-06	.0000118	.0000496	2.80e-06	.0000181	.0000743	4.41e-06	.0000342	.0001933	6.02e-06	2.97e-06	6.61e-06	.0000105	.0000201
32	1	5.59e-06	.0000189	1.67e-06	.0000139	.0000559	3.46e-06	3.24e-14		0	5.46e-06	.0000197	1.49e-06	.0000352	.0001475	8.40e-06	.0000157	.0000592	4.17e-06	.0000113	.0000442	2.92e-06	.000013	.0000511	3.28e-06	9.34e-06	.0000423	2.09e-06	8.12e-06	.0000298	2.21e-06	8.00e-06	.0000359	1.79e-06	.0000131	.0000534	3.22e-06	9.79e-06	.0000632	1.49e-06	.0001096	.0005885	.0000204	.0000261	.0001659	4.11e-06	6.03e-06	.0000616	5.96e-07	9.77e-15		0	1.25e-14		0	.0000108	.000111	1.07e-06	.0000341	.000135	8.64e-06	5.01e-06	.0000291	8.34e-07	1.69e-14		0	8.62e-06	.0000596	1.25e-06	.000025	.0001044	6.02e-06	.0000196	.0000919	4.17e-06	.0000904	.0004473	.0000182	2.01e-06	.0000131	2.98e-07	3.67e-06	.000025	5.36e-07	.0000266	.0001699	4.17e-06	.0000141	.0000529	3.76e-06	2.13e-06	.0000212	2.38e-07	.00005	.0003153	7.93e-06	.0000132	.0000553	3.16e-06	.0000202	.0000828	4.95e-06	.0000381	.0002151	6.74e-06	2.97e-06	6.61e-06	.0000105	.0000201
33	1	6.23e-06	.0000212	1.85e-06	.0000155	.0000625	3.87e-06	3.62e-14		0	6.10e-06	.0000221	1.67e-06	.0000393	.0001649	9.42e-06	.0000176	.0000663	4.65e-06	.0000126	.0000494	3.22e-06	.0000145	.0000571	3.70e-06	.0000104	.0000473	2.32e-06	9.06e-06	.0000333	2.44e-06	8.93e-06	.0000401	1.97e-06	.0000146	.0000597	3.58e-06	.0000109	.0000706	1.67e-06	.0001223	.0006574	.0000228	.0000292	.0001853	4.59e-06	6.73e-06	.0000688	6.56e-07	1.09e-14		0	1.40e-14		0	.0000121	.000124	1.19e-06	.0000381	.0001509	9.60e-06	5.60e-06	.0000325	9.54e-07	1.88e-14		0	9.62e-06	.0000666	1.37e-06	.0000279	.0001167	6.68e-06	.0000219	.0001028	4.65e-06	.0001009	.0004997	.0000204	2.24e-06	.0000145	3.58e-07	4.10e-06	.000028	5.96e-07	.0000297	.0001898	4.65e-06	.0000158	.0000591	4.23e-06	2.37e-06	.0000237	2.38e-07	.0000558	.0003526	8.82e-06	.0000147	.0000617	3.52e-06	.0000226	.0000926	5.48e-06	.0000425	.0002401	7.51e-06	2.97e-06	6.61e-06	.0000105	.0000201
34	1	6.97e-06	.0000237	2.03e-06	.0000173	.00007	4.29e-06	4.05e-14		0	6.82e-06	.0000247	1.91e-06	.000044	.0001848	.0000105	.0000196	.0000743	5.19e-06	.0000141	.0000553	3.64e-06	.0000162	.000064	4.11e-06	.0000117	.0000529	2.56e-06	.0000101	.0000373	2.74e-06	9.99e-06	.0000449	2.21e-06	.0000164	.0000669	3.99e-06	.0000122	.000079	1.91e-06	.0001368	.0007362	.0000254	.0000326	.0002075	5.13e-06	7.53e-06	.000077	7.15e-07	1.22e-14		0	1.57e-14		0	.0000135	.0001389	1.31e-06	.0000426	.000169	.0000107	6.26e-06	.0000365	1.07e-06	2.10e-14		0	.0000108	.0000746	1.55e-06	.0000312	.0001308	7.45e-06	.0000245	.0001152	5.25e-06	.0001128	.0005598	.0000227	2.50e-06	.0000163	3.58e-07	4.58e-06	.0000313	6.56e-07	.0000332	.0002125	5.19e-06	.0000176	.0000662	4.71e-06	2.65e-06	.0000266	2.38e-07	.0000624	.0003952	9.83e-06	.0000165	.0000691	3.93e-06	.0000252	.000104	6.14e-06	.0000476	.0002688	8.40e-06	2.97e-06	6.61e-06	.0000105	.0000201
35	1	7.81e-06	.0000266	2.26e-06	.0000194	.0000787	4.77e-06	4.54e-14		0	7.64e-06	.0000278	2.09e-06	.0000493	.0002074	.0000117	.000022	.0000834	5.78e-06	.0000158	.000062	4.05e-06	.0000181	.0000718	4.59e-06	.0000131	.0000594	2.86e-06	.0000114	.0000419	3.10e-06	.0000112	.0000504	2.50e-06	.0000183	.0000751	4.47e-06	.0000137	.0000887	2.09e-06	.0001532	.000826	.0000284	.0000366	.0002328	5.72e-06	8.43e-06	.0000864	8.34e-07	1.37e-14		0	1.75e-14		0	.0000151	.0001558	1.49e-06	.0000477	.0001897	.000012	7.01e-06	.0000409	1.19e-06	2.35e-14		0	.000012	.0000837	1.73e-06	.000035	.0001467	8.34e-06	.0000275	.0001293	5.84e-06	.0001264	.0006284	.0000254	2.80e-06	.0000183	4.17e-07	5.13e-06	.0000351	7.75e-07	.0000372	.0002384	5.84e-06	.0000198	.0000744	5.25e-06	2.97e-06	.0000298	2.98e-07	.00007	.0004439	.000011	.0000185	.0000776	4.41e-06	.0000283	.0001168	6.85e-06	.0000533	.0003015	9.42e-06	2.97e-06	6.61e-06	.0000105	.0000201
36	1	8.77e-06	.0000299	2.56e-06	.0000218	.0000885	5.36e-06	5.10e-14		0	8.58e-06	.0000313	2.32e-06	.0000553	.0002332	.0000131	.0000247	.0000938	6.50e-06	.0000178	.0000697	4.53e-06	.0000204	.0000807	5.13e-06	.0000147	.0000667	3.22e-06	.0000128	.000047	3.46e-06	.0000126	.0000567	2.80e-06	.0000206	.0000844	5.01e-06	.0000154	.0000997	2.38e-06	.000172	.000928	.0000319	.000041	.0002615	6.44e-06	9.47e-06	.000097	9.54e-07	1.53e-14		0	1.97e-14		0	.000017	.0001751	1.67e-06	.0000535	.0002131	.0000135	7.87e-06	.000046	1.37e-06	2.64e-14		0	.0000135	.0000941	1.97e-06	.0000393	.0001649	9.36e-06	.0000308	.0001453	6.56e-06	.0001419	.0007063	.0000285	3.15e-06	.0000206	4.77e-07	5.76e-06	.0000395	8.34e-07	.0000418	.0002679	6.56e-06	.0000222	.0000836	5.90e-06	3.34e-06	.0000335	3.58e-07	.0000786	.0004992	.0000123	.0000207	.0000872	4.95e-06	.0000317	.0001314	7.63e-06	.0000598	.0003387	.0000106	2.97e-06	6.61e-06	.0000105	.0000201
37	1	9.87e-06	.0000337	2.92e-06	.0000245	.0000995	6.08e-06	5.73e-14		0	9.66e-06	.0000352	2.62e-06	.0000623	.0002624	.0000148	.0000278	.0001056	7.33e-06	.00002	.0000783	5.13e-06	.0000229	.0000907	5.78e-06	.0000165	.000075	3.64e-06	.0000143	.0000529	3.87e-06	.0000141	.0000638	3.16e-06	.0000232	.0000949	5.66e-06	.0000173	.0001122	2.68e-06	.0001936	.0010436	.0000359	.0000462	.000294	7.27e-06	.0000107	.0001091	1.01e-06	1.73e-14		0	2.21e-14		0	.0000191	.0001969	1.85e-06	.0000603	.0002396	.0000151	8.86e-06	.0000518	1.49e-06	2.98e-14		0	.0000152	.0001058	2.21e-06	.0000442	.0001855	.0000106	.0000347	.0001634	7.39e-06	.0001597	.0007947	.0000321	3.54e-06	.0000232	5.36e-07	6.49e-06	.0000444	9.54e-07	.0000471	.0003013	7.33e-06	.000025	.000094	6.62e-06	3.76e-06	.0000377	3.58e-07	.0000884	.0005621	.0000139	.0000233	.000098	5.54e-06	.0000357	.000148	8.58e-06	.0000673	.0003809	.0000119	2.97e-06	6.61e-06	.0000105	.0000201
38	1	.0000111	.0000379	3.28e-06	.0000277	.0001119	6.85e-06	6.46e-14		0	.0000109	.0000397	2.98e-06	.0000703	.0002955	.0000167	.0000314	.0001188	8.29e-06	.0000226	.000088	5.78e-06	.0000258	.000102	6.56e-06	.0000186	.0000843	4.11e-06	.0000162	.0000594	4.41e-06	.0000159	.0000718	3.52e-06	.0000261	.0001068	6.38e-06	.0000195	.0001263	3.04e-06	.0002184	.0011748	.0000406	.0000521	.000331	8.23e-06	.000012	.0001229	1.19e-06	1.94e-14		0	2.50e-14		0	.0000215	.0002218	2.09e-06	.000068	.0002695	.0000172	9.99e-06	.0000584	1.73e-06	3.35e-14		0	.0000172	.0001191	2.50e-06	.0000499	.0002088	.0000119	.0000391	.0001839	8.34e-06	.0001802	.0008951	.0000362	4.00e-06	.0000261	5.96e-07	7.32e-06	.0000499	1.07e-06	.0000531	.0003393	8.29e-06	.0000282	.0001057	7.51e-06	4.24e-06	.0000425	4.17e-07	.0000997	.0006335	.0000157	.0000263	.0001104	6.26e-06	.0000403	.0001667	9.72e-06	.0000759	.0004288	.0000135	2.97e-06	6.61e-06	.0000105	.0000201
39	1	.0000126	.0000427	3.70e-06	.0000313	.0001261	7.81e-06	7.32e-14		0	.0000123	.0000448	3.40e-06	.0000795	.0003331	.000019	.0000355	.0001338	9.42e-06	.0000255	.0000991	6.56e-06	.0000292	.0001147	7.45e-06	.0000211	.000095	4.65e-06	.0000183	.0000669	5.01e-06	.000018	.0000809	4.05e-06	.0000296	.0001203	7.27e-06	.0000221	.0001425	3.40e-06	.000247	.0013242	.0000461	.000059	.0003731	9.30e-06	.0000136	.0001386	1.31e-06	2.21e-14		0	2.82e-14		0	.0000244	.0002503	2.38e-06	.0000769	.0003034	.0000195	.0000113	.0000658	1.97e-06	3.80e-14		0	.0000194	.0001344	2.80e-06	.0000564	.0002353	.0000135	.0000443	.0002073	9.48e-06	.0002038	.0010095	.0000411	4.52e-06	.0000294	7.15e-07	8.28e-06	.0000563	1.19e-06	.0000601	.0003827	9.42e-06	.0000319	.000119	8.52e-06	4.80e-06	.000048	4.77e-07	.0001128	.000715	.0000178	.0000298	.0001243	7.15e-06	.0000456	.0001881	.000011	.0000859	.0004835	.0000153	2.97e-06	6.61e-06	.0000105	.0000201
40	1	.0000143	.0000482	4.23e-06	.0000355	.0001422	8.88e-06	8.29e-14		0	.000014	.0000505	3.87e-06	.0000902	.0003762	.0000216	.0000403	.0001509	.0000107	.000029	.0001117	7.51e-06	.0000332	.0001293	8.52e-06	.0000239	.0001072	5.30e-06	.0000208	.0000753	5.72e-06	.0000205	.0000913	4.59e-06	.0000335	.0001358	8.29e-06	.000025	.0001611	3.87e-06	.0002802	.0014958	.0000525	.0000669	.0004215	.0000106	.0000154	.0001568	1.49e-06	2.50e-14		0	3.21e-14		0	.0000276	.0002832	2.68e-06	.0000872	.0003421	.0000222	.0000128	.0000743	2.21e-06	4.31e-14		0	.000022	.000152	3.22e-06	.000064	.0002657	.0000154	.0000502	.0002341	.0000108	.0002312	.0011411	.0000468	5.13e-06	.0000333	7.75e-07	9.39e-06	.0000637	1.37e-06	.0000681	.0004327	.0000107	.0000361	.0001343	9.72e-06	5.44e-06	.0000543	5.36e-07	.000128	.0008087	.0000203	.0000338	.0001404	8.11e-06	.0000517	.0002124	.0000126	.0000974	.0005465	.0000173	2.97e-06	6.61e-06	.0000105	.0000201
41	1	.0000162	.0000545	4.83e-06	.0000404	.000161	.0000101	9.44e-14		0	.0000159	.0000572	4.41e-06	.0001025	.0004263	.0000247	.0000458	.0001708	.0000123	.000033	.0001264	8.58e-06	.0000377	.0001462	9.72e-06	.0000272	.0001214	6.08e-06	.0000236	.0000851	6.56e-06	.0000233	.0001034	5.25e-06	.0000382	.0001537	9.48e-06	.0000285	.0001827	4.41e-06	.0003187	.001695	.0000599	.0000761	.0004776	.0000121	.0000175	.0001779	1.73e-06	2.84e-14		0	3.64e-14		0	.0000314	.0003213	3.10e-06	.0000992	.000387	.0000255	.0000146	.0000843	2.50e-06	4.90e-14		0	.0000251	.0001724	3.64e-06	.0000728	.000301	.0000176	.0000571	.0002651	.0000123	.0002629	.0012941	.0000534	5.84e-06	.0000378	8.94e-07	.0000107	.0000722	1.61e-06	.0000775	.0004907	.0000122	.0000411	.000152	.0000111	6.19e-06	.0000617	5.96e-07	.0001455	.0009176	.0000231	.0000384	.000159	9.30e-06	.0000588	.0002408	.0000144	.0001108	.0006196	.0000198	2.97e-06	6.61e-06	.0000105	.0000201
42	1	.0000185	.000062	5.54e-06	.000046	.0001829	.0000116	1.07e-13		0	.0000181	.0000651	5.07e-06	.0001168	.0004851	.0000281	.0000522	.0001941	.000014	.0000376	.0001435	9.83e-06	.000043	.000166	.0000111	.000031	.0001379	6.97e-06	.0000269	.0000966	7.51e-06	.0000265	.0001175	5.96e-06	.0000435	.0001747	.0000108	.0000325	.000208	5.07e-06	.0003632	.0019277	.0000684	.0000867	.000543	.0000138	.00002	.0002024	1.97e-06	3.24e-14		0	4.15e-14		0	.0000358	.0003657	3.52e-06	.000113	.0004396	.0000291	.0000166	.0000959	2.86e-06	5.58e-14		0	.0000286	.0001962	4.17e-06	.000083	.0003424	.0000201	.0000651	.0003014	.0000141	.0002996	.0014733	.0000609	6.65e-06	.000043	1.01e-06	.0000122	.0000821	1.79e-06	.0000883	.0005586	.0000139	.0000468	.0001728	.0000127	7.05e-06	.0000703	7.15e-07	.0001658	.0010448	.0000263	.0000438	.0001809	.0000106	.000067	.0002741	.0000164	.0001263	.0007054	.0000226	2.97e-06	6.61e-06	.0000105	.0000201
43	1	.0000211	.0000708	6.32e-06	.0000525	.0002086	.0000132	1.23e-13		0	.0000207	.0000744	5.72e-06	.0001332	.0005539	.000032	.0000595	.0002214	.000016	.0000428	.0001635	.0000112	.000049	.0001891	.0000127	.0000353	.0001573	7.93e-06	.0000307	.0001101	8.58e-06	.0000302	.000134	6.79e-06	.0000496	.0001993	.0000123	.000037	.0002373	5.78e-06	.000414	.0021985	.0000779	.0000988	.0006191	.0000157	.0000228	.0002308	2.26e-06	3.70e-14		0	4.74e-14		0	.0000408	.0004172	3.99e-06	.0001289	.0005012	.0000331	.0000189	.0001094	3.28e-06	6.36e-14		0	.0000326	.0002239	4.71e-06	.0000946	.0003908	.0000229	.0000742	.0003437	.000016	.0003415	.0016825	.0000693	7.58e-06	.0000492	1.19e-06	.0000139	.0000936	2.09e-06	.0001006	.0006376	.0000159	.0000534	.0001971	.0000145	8.04e-06	.0000802	8.34e-07	.0001891	.0011927	.00003	.0000499	.0002065	.000012	.0000763	.0003129	.0000186	.000144	.0008053	.0000257	2.97e-06	6.61e-06	.0000105	.0000201
44	1	.000024	.0000809	7.15e-06	.0000598	.0002381	.000015	1.40e-13		0	.0000235	.0000851	6.50e-06	.0001518	.0006332	.0000364	.0000678	.0002528	.0000182	.0000488	.0001866	.0000128	.0000558	.0002158	.0000144	.0000402	.0001796	9.00e-06	.000035	.0001255	9.72e-06	.0000344	.000153	7.75e-06	.0000565	.0002276	.000014	.0000421	.0002711	6.56e-06	.0004716	.0025091	.0000886	.0001126	.0007065	.0000179	.000026	.0002633	2.56e-06	4.21e-14		0	5.40e-14		0	.0000465	.0004762	4.53e-06	.0001468	.0005723	.0000377	.0000216	.000125	3.76e-06	7.25e-14		0	.0000371	.0002556	5.36e-06	.0001077	.0004466	.000026	.0000845	.0003924	.0000182	.0003891	.0019232	.0000787	8.64e-06	.0000562	1.31e-06	.0000158	.0001068	2.32e-06	.0001147	.0007284	.0000181	.0000608	.0002252	.0000165	9.16e-06	.0000916	8.94e-07	.0002154	.0013627	.000034	.0000568	.000236	.0000137	.000087	.0003579	.0000212	.000164	.0009203	.0000292	2.97e-06	6.61e-06	.0000105	.0000201
45	1	.0000273	.0000924	8.11e-06	.000068	.0002711	.000017	1.59e-13		0	.0000268	.0000971	7.39e-06	.0001726	.0007224	.0000412	.0000771	.0002881	.0000206	.0000555	.0002125	.0000145	.0000635	.0002458	.0000164	.0000457	.0002047	.0000102	.0000398	.0001429	.0000111	.0000392	.0001743	8.82e-06	.0000642	.0002594	.0000159	.0000479	.0003089	7.45e-06	.0005363	.002857	.0001006	.000128	.0008047	.0000203	.0000295	.0002998	2.92e-06	4.79e-14		0	6.14e-14		0	.0000529	.0005425	5.19e-06	.0001669	.0006523	.0000427	.0000245	.0001425	4.23e-06	8.25e-14		0	.0000422	.0002912	6.14e-06	.0001225	.0005091	.0000295	.0000961	.0004472	.0000207	.0004424	.0021937	.0000892	9.82e-06	.0000641	1.49e-06	.000018	.0001218	2.68e-06	.0001304	.0008306	.0000204	.0000692	.0002568	.0000187	.0000104	.0001044	1.01e-06	.0002449	.0015537	.0000386	.0000646	.0002692	.0000155	.0000989	.0004085	.000024	.0001865	.0010498	.0000331	2.97e-06	6.61e-06	.0000105	.0000201
46	1	.000031	.0001048	9.18e-06	.0000771	.0003071	.0000194	1.80e-13		0	.0000303	.0001103	8.34e-06	.0001956	.0008197	.0000467	.0000874	.0003266	.0000234	.0000629	.0002407	.0000165	.000072	.0002786	.0000186	.0000518	.000232	.0000116	.0000451	.0001618	.0000126	.0000444	.0001977	9.95e-06	.0000728	.000294	.000018	.0000543	.0003503	8.40e-06	.000608	.0032352	.0001141	.0001451	.0009122	.0000231	.0000335	.0003396	3.28e-06	5.43e-14		0	6.95e-14		0	.00006	.0006152	5.84e-06	.0001893	.0007399	.0000484	.0000278	.0001615	4.77e-06	9.35e-14		0	.0000478	.00033	6.91e-06	.0001389	.0005772	.0000334	.000109	.0005069	.0000234	.0005016	.0024887	.000101	.0000111	.0000728	1.73e-06	.0000204	.0001382	2.98e-06	.0001478	.0009425	.0000232	.0000784	.0002912	.0000211	.0000118	.0001183	1.19e-06	.0002777	.0017627	.0000437	.0000733	.0003055	.0000176	.0001121	.0004638	.0000271	.0002114	.0011914	.0000375	2.97e-06	6.61e-06	.0000105	.0000201
47	1	.000035	.000118	.0000104	.000087	.0003452	.0000219	2.03e-13		0	.0000342	.0001242	9.42e-06	.0002208	.000923	.0000528	.0000986	.0003673	.0000265	.000071	.0002706	.0000186	.0000812	.0003135	.000021	.0000585	.0002612	.0000131	.0000509	.0001817	.0000142	.0000501	.0002226	.0000113	.0000822	.0003308	.0000204	.0000613	.0003945	9.54e-06	.0006863	.0036356	.0001294	.0001638	.0010271	.0000261	.0000378	.0003823	3.76e-06	6.13e-14		0	7.85e-14		0	.0000677	.0006933	6.62e-06	.0002136	.0008332	.0000548	.0000314	.0001819	5.42e-06	1.06e-13		0	.000054	.0003713	7.87e-06	.0001568	.0006493	.0000378	.000123	.0005705	.0000265	.0005662	.0028024	.0001143	.0000126	.000082	1.91e-06	.000023	.0001559	3.40e-06	.0001668	.0010623	.0000262	.0000885	.0003278	.0000239	.0000133	.0001332	1.31e-06	.0003134	.0019861	.0000494	.0000827	.000344	.0000199	.0001266	.0005229	.0000306	.0002387	.0013427	.0000424	2.97e-06	6.61e-06	.0000105	.0000201
48	1	.0000393	.0001319	.0000117	.0000977	.0003853	.0000248	2.28e-13		0	.0000384	.0001389	.0000106	.0002479	.0010326	.0000595	.0001107	.0004104	.0000299	.0000797	.0003023	.000021	.0000912	.0003506	.0000237	.0000657	.0002922	.0000148	.0000571	.0002027	.0000161	.0000563	.000249	.0000127	.0000922	.0003698	.000023	.0000689	.0004413	.0000107	.0007704	.0040571	.0001461	.0001839	.0011494	.0000294	.0000424	.0004275	4.23e-06	6.87e-14		0	8.82e-14		0	.000076	.0007766	7.45e-06	.0002398	.000933	.0000616	.0000353	.0002035	6.08e-06	1.18e-13		0	.0000606	.0004151	8.82e-06	.000176	.0007253	.0000427	.0001381	.0006379	.0000299	.0006356	.0031343	.0001287	.0000141	.0000919	2.15e-06	.0000258	.0001749	3.81e-06	.0001873	.0011897	.0000295	.0000994	.0003666	.0000269	.000015	.0001489	1.49e-06	.0003519	.0022234	.0000556	.0000929	.0003849	.0000224	.0001421	.0005858	.0000345	.000268	.0015035	.0000477	2.97e-06	6.61e-06	.0000105	.0000201
49	1	.0000438	.0001478	.000013	.000109	.0004303	.0000276	2.54e-13		0	.0000429	.0001557	.0000118	.0002765	.0011551	.0000662	.0001235	.000459	.0000332	.0000889	.000338	.0000234	.0001017	.0003927	.0000263	.0000733	.0003269	.0000164	.0000637	.0002266	.0000179	.0000628	.0002786	.0000141	.0001029	.0004136	.0000256	.0000768	.0004927	.000012	.0008591	.0045204	.000163	.0002051	.0012848	.0000327	.0000473	.0004766	4.71e-06	7.67e-14		0	9.83e-14		0	.0000847	.0008677	8.29e-06	.0002675	.0010461	.0000684	.0000393	.0002275	6.79e-06	1.32e-13		0	.0000676	.0004629	9.89e-06	.0001963	.0008101	.0000476	.000154	.0007133	.0000333	.0007088	.0035017	.0001433	.0000157	.0001028	2.38e-06	.0000288	.0001962	4.23e-06	.0002089	.0013306	.0000328	.0001108	.0004104	.0000299	.0000167	.0001659	1.67e-06	.0003924	.0024852	.0000619	.0001036	.0004307	.0000249	.0001585	.0006567	.0000382	.0002988	.0016817	.000053	2.97e-06	6.61e-06	.0000105	.0000201
