age	male	risk_cons	risk_cons_uci	risk_cons_lci	risk_respiratory	risk_respiratory_uci	risk_respiratory_lci	risk_cf	risk_cf_uci	risk_cf_lci	risk_asthmacat_2	risk_asthmacat_2_uci	risk_asthmacat_2_lci	risk_asthmacat_3	risk_asthmacat_3_uci	risk_asthmacat_3_lci	risk_cardiac	risk_cardiac_uci	risk_cardiac_lci	risk_diabcat_2	risk_diabcat_2_uci	risk_diabcat_2_lci	risk_diabcat_3	risk_diabcat_3_uci	risk_diabcat_3_lci	risk_diabcat_4	risk_diabcat_4_uci	risk_diabcat_4_lci	risk_hypertension	risk_hypertension_uci	risk_hypertension_lci	risk_af	risk_af_uci	risk_af_lci	risk_dvt_pe	risk_dvt_pe_uci	risk_dvt_pe_lci	risk_pad	risk_pad_uci	risk_pad_lci	risk_cancerExhaem_2	risk_cancerExhaem_2_uci	risk_cancerExhaem_2_lci	risk_cancerExhaem_3	risk_cancerExhaem_3_uci	risk_cancerExhaem_3_lci	risk_cancerExhaem_4	risk_cancerExhaem_4_uci	risk_cancerExhaem_4_lci	risk_cancerHaem_2	risk_cancerHaem_2_uci	risk_cancerHaem_2_lci	risk_cancerHaem_3	risk_cancerHaem_3_uci	risk_cancerHaem_3_lci	risk_cancerHaem_4	risk_cancerHaem_4_uci	risk_cancerHaem_4_lci	risk_liver	risk_liver_uci	risk_liver_lci	risk_stroke	risk_stroke_uci	risk_stroke_lci	risk_dementia	risk_dementia_uci	risk_dementia_lci	risk_tia	risk_tia_uci	risk_tia_lci	risk_neuro	risk_neuro_uci	risk_neuro_lci	risk_kidneyfn_2	risk_kidneyfn_2_uci	risk_kidneyfn_2_lci	risk_kidneyfn_3	risk_kidneyfn_3_uci	risk_kidneyfn_3_lci	risk_transplant	risk_transplant_uci	risk_transplant_lci	risk_dialysis	risk_dialysis_uci	risk_dialysis_lci	risk_spleen	risk_spleen_uci	risk_spleen_lci	risk_autoimmune	risk_autoimmune_uci	risk_autoimmune_lci	risk_ibd	risk_ibd_uci	risk_ibd_lci	risk_immunosuppression	risk_immunosuppression_uci	risk_immunosuppression_lci	risk_smi	risk_smi_uci	risk_smi_lci	risk_ldr	risk_ldr_uci	risk_ldr_lci	risk_ds	risk_ds_uci	risk_ds_lci	p50	p70	p80	p90
31	0	.000229	.0003083	.0001701	.0005419	.0007863	.0003735	.0005015	.0014125	.000178	.0003035	.0004127	.0002232	.000755	.0010849	.0005254	.0003007	.0004436	.0002039	.0004034	.0005695	.0002857	.0006088	.0008649	.0004286	.0004664	.0006903	.000315	.0003433	.0004758	.0002477	.0003624	.0005558	.0002363	.0005094	.0007257	.0003576	.0005216	.0010528	.0002584	.0009913	.0016685	.0005889	.0006259	.0009692	.0004042	.0003088	.0004984	.0001913	.0044665	.0091447	.002179	.0013785	.0028294	.0006714	.0004015	.000854	.0001887	.0006147	.0009518	.0003969	.0003739	.0006045	.0002313	.0001728	.0007147	.0000418	.0003225	.0005786	.0001798	.0006211	.0009205	.000419	.0005742	.0009093	.0003626	.0008218	.0016076	.00042	.0002997	.000578	.0001554	.0004571	.0009199	.0002272	.0007136	.0012868	.0003957	.0002782	.0003906	.0001982	.0003171	.0004879	.0002062	.0002473	.000585	.0001045	.0005072	.0007316	.0003515	.0005728	.0008429	.0003892	.0002945	.0006526	.0001329	.0003011	.0004473	.0005864	.0008316
32	0	.0002346	.0003161	.000174	.0005552	.0008061	.0003823	.0005137	.0014474	.0001823	.0003109	.0004232	.0002284	.0007735	.0011123	.0005379	.0003081	.0004548	.0002087	.0004132	.0005837	.0002925	.0006237	.0008866	.0004387	.0004777	.0007077	.0003225	.0003517	.0004878	.0002536	.0003712	.0005697	.0002419	.0005219	.0007439	.0003661	.0005344	.0010789	.0002646	.0010155	.0017099	.000603	.0006412	.0009933	.0004139	.0003163	.0005108	.0001959	.0045754	.0093704	.0022313	.0014122	.0028996	.0006875	.0004113	.0008751	.0001933	.0006297	.0009756	.0004064	.0003831	.0006196	.0002368	.000177	.0007322	.0000428	.0003304	.000593	.0001841	.0006362	.0009435	.000429	.0005882	.000932	.0003712	.0008419	.0016475	.0004301	.0003071	.0005924	.0001591	.0004683	.0009428	.0002326	.000731	.0013188	.0004051	.000285	.0004005	.0002028	.0003249	.0005001	.0002111	.0002534	.0005995	.000107	.0005195	.00075	.0003599	.0005868	.0008643	.0003983	.0003017	.0006687	.0001361	.0003011	.0004473	.0005864	.0008316
33	0	.0002397	.0003234	.0001777	.0005673	.0008243	.0003905	.000525	.0014794	.0001863	.0003177	.0004328	.0002332	.0007904	.0011374	.0005493	.0003149	.0004651	.0002131	.0004223	.0005969	.0002988	.0006374	.0009066	.0004481	.0004882	.0007235	.0003294	.0003594	.0004988	.000259	.0003794	.0005825	.0002471	.0005333	.0007607	.0003739	.0005461	.0011029	.0002704	.0010378	.001748	.0006161	.0006553	.0010155	.0004228	.0003233	.0005222	.0002001	.0046755	.0095781	.0022795	.0014431	.0029641	.0007023	.0004203	.0008946	.0001975	.0006435	.0009975	.0004151	.0003915	.0006335	.0002419	.0001809	.0007484	.0000437	.0003376	.0006062	.0001881	.0006502	.0009648	.0004382	.0006011	.000953	.0003791	.0008603	.0016842	.0004394	.0003138	.0006056	.0001626	.0004786	.0009639	.0002376	.000747	.0013483	.0004139	.0002913	.0004095	.0002072	.000332	.0005113	.0002156	.0002589	.0006129	.0001094	.0005309	.0007669	.0003676	.0005996	.0008839	.0004067	.0003083	.0006835	.0001391	.0003011	.0004473	.0005864	.0008316
34	0	.0002443	.0003298	.000181	.0005782	.0008405	.0003977	.0005351	.0015082	.0001898	.0003238	.0004415	.0002375	.0008056	.0011598	.0005595	.0003209	.0004743	.0002171	.0004304	.0006086	.0003044	.0006496	.0009244	.0004565	.0004976	.0007377	.0003356	.0003663	.0005086	.0002639	.0003867	.0005939	.0002517	.0005436	.0007756	.0003809	.0005566	.0011243	.0002755	.0010577	.0017819	.0006278	.0006679	.0010354	.0004308	.0003295	.0005324	.0002039	.0047651	.0097637	.0023226	.0014708	.0030219	.0007156	.0004284	.000912	.0002012	.0006558	.001017	.0004229	.000399	.0006459	.0002464	.0001844	.0007629	.0000446	.0003441	.0006181	.0001916	.0006627	.0009837	.0004464	.0006127	.0009716	.0003863	.0008769	.001717	.0004477	.0003198	.0006174	.0001656	.0004878	.0009828	.0002421	.0007614	.0013745	.0004217	.0002969	.0004176	.0002111	.0003384	.0005214	.0002196	.0002639	.0006247	.0001115	.0005411	.000782	.0003744	.0006111	.0009015	.0004143	.0003142	.0006968	.0001417	.0003011	.0004473	.0005864	.0008316
35	0	.0002483	.0003353	.0001839	.0005876	.0008544	.0004041	.0005438	.0015329	.0001928	.0003291	.0004489	.0002413	.0008187	.001179	.0005684	.0003261	.0004821	.0002205	.0004374	.0006185	.0003093	.0006602	.0009397	.0004638	.0005057	.0007499	.000341	.0003723	.000517	.0002681	.0003929	.0006037	.0002558	.0005524	.0007885	.000387	.0005656	.0011427	.0002799	.0010749	.001811	.0006379	.0006787	.0010523	.0004377	.0003348	.0005411	.0002072	.0048423	.0099231	.0023598	.0014947	.0030715	.0007271	.0004353	.0009269	.0002044	.0006665	.0010338	.0004296	.0004054	.0006566	.0002503	.0001874	.0007753	.0000453	.0003497	.0006283	.0001947	.0006734	.001	.0004535	.0006226	.0009876	.0003924	.0008911	.0017453	.0004548	.000325	.0006276	.0001683	.0004957	.0009989	.0002459	.0007737	.0013971	.0004284	.0003017	.0004245	.0002144	.0003439	.0005299	.0002232	.0002682	.000635	.0001132	.0005499	.0007948	.0003805	.0006211	.0009165	.0004208	.0003193	.0007082	.0001439	.0003011	.0004473	.0005864	.0008316
36	0	.0002515	.0003397	.0001862	.0005953	.0008656	.0004093	.0005508	.0015531	.0001953	.0003334	.0004548	.0002444	.0008293	.0011945	.0005758	.0003304	.0004885	.0002234	.0004431	.0006266	.0003133	.0006688	.0009519	.0004698	.0005123	.0007597	.0003454	.0003771	.0005236	.0002716	.0003981	.0006116	.000259	.0005596	.0007988	.000392	.000573	.0011576	.0002835	.0010888	.0018344	.0006462	.0006875	.001066	.0004434	.0003392	.0005481	.0002099	.0049051	.0100524	.0023903	.0015141	.0031118	.0007364	.000441	.0009391	.0002071	.0006751	.0010473	.0004352	.0004107	.0006652	.0002536	.0001898	.0007853	.0000459	.0003543	.0006365	.0001972	.0006822	.0010131	.0004594	.0006307	.0010006	.0003975	.0009027	.0017682	.0004607	.0003292	.0006359	.0001705	.0005021	.001012	.0002491	.0007838	.0014153	.000434	.0003056	.0004301	.0002172	.0003484	.0005369	.000226	.0002717	.0006433	.0001147	.0005571	.0008052	.0003853	.0006291	.0009288	.0004262	.0003235	.0007175	.0001458	.0003011	.0004473	.0005864	.0008316
37	0	.0002539	.000343	.000188	.0006009	.0008737	.0004133	.0005561	.0015681	.0001972	.0003366	.0004593	.0002467	.0008373	.0012059	.0005813	.0003335	.0004932	.0002255	.0004473	.0006324	.0003164	.0006751	.0009608	.0004744	.0005172	.0007668	.0003487	.0003807	.0005285	.0002743	.0004019	.0006174	.0002615	.0005649	.0008063	.0003958	.0005784	.0011687	.0002863	.0010993	.0018516	.0006525	.0006941	.001076	.0004478	.0003424	.0005533	.000212	.004952	.0101482	.0024132	.0015286	.0031416	.0007434	.0004452	.000948	.000209	.0006816	.0010572	.0004394	.0004146	.0006716	.000256	.0001916	.0007927	.0000463	.0003577	.0006426	.0001991	.0006887	.0010228	.0004638	.0006367	.0010101	.0004013	.0009113	.0017853	.0004651	.0003324	.000642	.0001721	.0005069	.0010216	.0002515	.0007913	.0014288	.0004382	.0003086	.0004342	.0002193	.0003517	.000542	.0002282	.0002743	.0006495	.0001158	.0005624	.0008128	.0003891	.0006352	.0009378	.0004302	.0003266	.0007244	.0001472	.0003011	.0004473	.0005864	.0008316
38	0	.0002554	.0003449	.0001891	.0006045	.0008787	.0004159	.0005594	.0015774	.0001983	.0003386	.0004619	.0002481	.0008422	.0012128	.0005848	.0003355	.000496	.0002269	.00045	.0006359	.0003184	.0006791	.0009662	.0004773	.0005202	.0007712	.0003509	.000383	.0005313	.0002761	.0004042	.000621	.0002631	.0005682	.000811	.0003982	.0005818	.0011755	.000288	.0011057	.0018619	.0006565	.0006982	.0010821	.0004505	.0003444	.0005563	.0002132	.004981	.0102073	.0024274	.0015376	.0031602	.0007478	.0004478	.0009536	.0002103	.0006856	.0010633	.0004421	.0004171	.0006755	.0002575	.0001928	.0007973	.0000466	.0003598	.0006464	.0002002	.0006928	.0010287	.0004665	.0006405	.001016	.0004038	.0009167	.0017958	.0004678	.0003344	.0006458	.0001731	.0005099	.0010275	.000253	.000796	.001437	.0004408	.0003104	.0004367	.0002206	.0003538	.0005451	.0002295	.0002759	.0006533	.0001165	.0005657	.0008174	.0003915	.0006389	.0009433	.0004327	.0003285	.0007286	.0001481	.0003011	.0004473	.0005864	.0008316
39	0	.0002559	.0003456	.0001895	.0006057	.0008802	.0004168	.0005605	.0015808	.0001987	.0003392	.0004629	.0002486	.0008438	.0012151	.000586	.0003361	.000497	.0002273	.0004509	.0006369	.0003191	.0006805	.0009679	.0004784	.0005212	.0007725	.0003517	.0003837	.0005321	.0002767	.000405	.0006222	.0002636	.0005694	.0008125	.0003989	.000583	.0011777	.0002885	.0011079	.0018651	.000658	.0006996	.001084	.0004514	.0003451	.0005573	.0002137	.0049908	.0102276	.0024321	.0015406	.0031666	.0007492	.0004487	.0009555	.0002107	.000687	.0010653	.000443	.0004179	.0006768	.000258	.0001932	.0007988	.0000467	.0003605	.0006476	.0002006	.0006941	.0010306	.0004675	.0006417	.0010179	.0004045	.0009185	.0017996	.0004687	.000335	.0006471	.0001734	.0005109	.0010294	.0002536	.0007975	.0014398	.0004417	.000311	.0004375	.000221	.0003545	.0005462	.00023	.0002764	.0006546	.0001167	.0005668	.0008189	.0003923	.0006401	.0009453	.0004334	.0003291	.00073	.0001484	.0003011	.0004473	.0005864	.0008316
40	0	.0002555	.0003452	.0001891	.0006046	.0008787	.000416	.0005595	.0015785	.0001982	.0003386	.0004622	.000248	.0008423	.0012132	.0005848	.0003355	.0004963	.0002269	.00045	.0006357	.0003186	.0006792	.0009662	.0004775	.0005203	.0007713	.000351	.0003831	.0005311	.0002763	.0004043	.0006212	.0002631	.0005683	.0008113	.0003981	.0005819	.0011757	.000288	.0011059	.0018618	.0006568	.0006983	.0010821	.0004506	.0003445	.0005563	.0002133	.0049819	.0102112	.0024273	.0015379	.0031616	.0007477	.0004479	.000954	.0002103	.0006857	.0010635	.0004421	.0004172	.0006757	.0002575	.0001928	.0007973	.0000466	.0003598	.0006465	.0002002	.0006929	.001029	.0004665	.0006406	.0010163	.0004038	.0009168	.0017969	.0004677	.0003344	.0006461	.0001731	.00051	.0010275	.0002531	.0007961	.0014374	.0004408	.0003104	.0004368	.0002206	.0003538	.0005453	.0002296	.0002759	.0006535	.0001165	.0005658	.0008176	.0003915	.000639	.000944	.0004325	.0003285	.0007288	.0001481	.0003011	.0004473	.0005864	.0008316
41	0	.0002545	.0003441	.0001882	.0006022	.0008757	.0004141	.0005573	.001573	.0001974	.0003373	.0004609	.0002468	.000839	.0012093	.0005821	.0003342	.0004947	.0002258	.0004483	.0006335	.0003172	.0006766	.0009629	.0004753	.0005182	.0007687	.0003494	.0003815	.0005292	.0002751	.0004027	.0006191	.0002619	.0005661	.0008087	.0003963	.0005796	.0011715	.0002868	.0011016	.0018549	.0006541	.0006956	.0010783	.0004486	.0003431	.0005543	.0002124	.0049623	.0101755	.0024167	.0015318	.0031506	.0007445	.0004462	.0009506	.0002094	.000683	.0010599	.0004401	.0004155	.0006734	.0002564	.000192	.0007942	.0000464	.0003584	.0006443	.0001994	.0006902	.0010257	.0004644	.0006381	.0010129	.000402	.0009132	.0017909	.0004656	.0003331	.000644	.0001723	.000508	.0010238	.000252	.000793	.0014324	.0004389	.0003092	.0004355	.0002195	.0003524	.0005435	.0002285	.0002748	.0006512	.000116	.0005636	.0008149	.0003898	.0006365	.0009412	.0004304	.0003272	.0007262	.0001475	.0003011	.0004473	.0005864	.0008316
42	0	.0002534	.0003432	.0001871	.0005997	.0008728	.0004121	.000555	.0015676	.0001965	.0003359	.0004597	.0002455	.0008356	.0012057	.0005791	.0003328	.0004932	.0002246	.0004464	.0006315	.0003156	.0006738	.0009599	.000473	.0005161	.0007663	.0003476	.00038	.0005274	.0002738	.0004011	.0006172	.0002606	.0005638	.0008064	.0003942	.0005773	.0011674	.0002854	.0010971	.0018484	.000651	.0006927	.0010747	.0004465	.0003417	.0005524	.0002114	.0049421	.0101404	.0024053	.0015255	.0031399	.0007409	.0004443	.0009473	.0002084	.0006802	.0010566	.0004379	.0004138	.0006713	.0002551	.0001913	.000791	.0000463	.0003569	.0006421	.0001984	.0006873	.0010226	.000462	.0006355	.0010095	.0003999	.0009095	.0017849	.0004633	.0003317	.0006419	.0001714	.0005059	.0010201	.0002509	.0007897	.0014275	.0004368	.0003079	.0004342	.0002184	.000351	.0005418	.0002274	.0002737	.0006489	.0001155	.0005613	.0008124	.0003877	.0006339	.0009385	.0004281	.0003259	.0007237	.0001467	.0003011	.0004473	.0005864	.0008316
43	0	.0002528	.000343	.0001864	.0005984	.0008717	.0004107	.0005538	.0015652	.0001959	.0003351	.0004594	.0002445	.0008337	.0012045	.000577	.0003321	.0004926	.0002239	.0004454	.0006307	.0003146	.0006723	.0009588	.0004714	.000515	.0007654	.0003464	.0003791	.0005267	.0002729	.0004002	.0006165	.0002598	.0005625	.0008057	.0003927	.000576	.0011656	.0002846	.0010946	.0018455	.0006491	.0006912	.0010732	.0004451	.000341	.0005515	.0002108	.004931	.0101245	.0023983	.0015221	.0031351	.0007387	.0004433	.0009458	.0002078	.0006787	.0010552	.0004365	.0004129	.0006704	.0002543	.0001908	.0007893	.0000461	.0003561	.0006412	.0001978	.0006858	.0010216	.0004604	.000634	.0010082	.0003987	.0009074	.0017824	.0004619	.000331	.000641	.0001709	.0005048	.0010184	.0002502	.0007879	.0014254	.0004355	.0003072	.0004339	.0002176	.0003502	.0005412	.0002266	.0002731	.0006478	.0001151	.00056	.0008116	.0003864	.0006325	.0009377	.0004265	.0003252	.0007225	.0001463	.0003011	.0004473	.0005864	.0008316
44	0	.0002532	.000344	.0001864	.0005993	.0008736	.0004112	.0005546	.0015687	.000196	.0003357	.0004608	.0002445	.000835	.0012077	.0005773	.0003326	.0004939	.000224	.0004461	.0006322	.0003148	.0006733	.0009611	.0004717	.0005158	.0007674	.0003467	.0003797	.0005279	.0002732	.0004008	.000618	.0002599	.0005634	.0008079	.0003929	.0005769	.0011681	.0002849	.0010963	.0018494	.0006498	.0006923	.0010754	.0004456	.0003415	.0005527	.000211	.0049387	.0101457	.0024008	.0015245	.0031418	.0007395	.000444	.0009479	.000208	.0006798	.0010578	.0004368	.0004135	.0006719	.0002545	.0001911	.0007907	.0000462	.0003567	.0006425	.000198	.0006869	.0010242	.0004606	.000635	.0010104	.0003991	.0009089	.0017864	.0004623	.0003315	.0006426	.000171	.0005056	.0010206	.0002504	.0007892	.0014287	.0004358	.0003077	.0004351	.0002177	.0003507	.0005425	.0002267	.0002735	.0006492	.0001152	.0005609	.0008137	.0003866	.0006334	.0009404	.0004267	.0003257	.0007241	.0001464	.0003011	.0004473	.0005864	.0008316
45	0	.0002551	.0003468	.0001877	.0006038	.0008801	.0004142	.0005588	.0015811	.0001974	.0003382	.0004646	.0002462	.0008412	.0012172	.0005813	.0003351	.0004976	.0002256	.0004495	.000637	.0003171	.0006783	.0009684	.0004752	.0005196	.0007733	.0003491	.0003825	.0005317	.0002753	.0004038	.0006227	.0002618	.0005676	.0008143	.0003956	.0005812	.0011772	.0002869	.0011045	.0018632	.0006546	.0006974	.0010834	.0004489	.000344	.0005568	.0002126	.0049754	.0102222	.0024183	.0015358	.0031657	.0007448	.0004473	.0009552	.0002095	.0006848	.001066	.0004399	.0004166	.000677	.0002564	.0001926	.0007966	.0000466	.0003594	.0006474	.0001994	.000692	.0010322	.0004638	.0006398	.0010179	.0004021	.0009156	.0018001	.0004656	.000334	.0006478	.0001721	.0005093	.0010285	.0002522	.000795	.0014398	.0004389	.00031	.0004385	.0002192	.0003534	.0005468	.0002283	.0002756	.0006543	.0001161	.0005651	.0008201	.0003893	.0006382	.000948	.0004296	.0003281	.0007297	.0001475	.0003011	.0004473	.0005864	.0008316
46	0	.000259	.000352	.0001906	.0006131	.0008929	.0004209	.0005673	.0016056	.0002004	.0003434	.0004715	.00025	.0008541	.0012355	.0005904	.0003402	.000505	.0002292	.0004563	.0006464	.0003222	.0006888	.0009826	.0004827	.0005276	.0007849	.0003546	.0003884	.0005393	.0002797	.00041	.000632	.0002659	.0005763	.0008265	.0004018	.0005901	.0011952	.0002913	.0011214	.0018909	.0006649	.0007081	.0010992	.0004562	.0003493	.0005649	.000216	.0050515	.0103749	.0024562	.0015594	.0032133	.0007564	.0004542	.0009697	.0002127	.0006953	.0010819	.0004469	.000423	.0006872	.0002604	.0001955	.0008086	.0000473	.0003649	.000657	.0002026	.0007026	.0010477	.0004712	.0006496	.0010327	.0004085	.0009297	.0018272	.0004729	.0003391	.0006579	.0001748	.0005171	.0010444	.000256	.0008072	.0014617	.0004457	.0003148	.0004451	.0002226	.0003588	.000555	.0002319	.0002798	.0006644	.0001178	.0005737	.0008324	.0003954	.0006479	.0009624	.0004362	.0003331	.0007408	.0001498	.0003011	.0004473	.0005864	.0008316
47	0	.0002656	.0003607	.0001956	.0006286	.0009143	.0004321	.0005817	.0016463	.0002055	.0003521	.0004832	.0002565	.0008758	.0012659	.0006058	.0003489	.0005173	.0002353	.0004679	.0006621	.0003307	.0007062	.0010064	.0004956	.000541	.0008044	.0003638	.0003983	.0005521	.0002873	.0004204	.0006476	.0002728	.0005909	.0008469	.0004123	.0006051	.0012253	.0002987	.0011498	.0019374	.0006823	.0007261	.0011256	.0004683	.0003582	.0005787	.0002217	.0051793	.0106304	.0025199	.0015989	.0032929	.0007761	.0004657	.000994	.0002182	.000713	.0011086	.0004585	.0004337	.0007041	.0002672	.0002005	.0008289	.0000485	.0003741	.0006732	.0002079	.0007204	.0010734	.0004835	.000666	.0010576	.0004194	.0009532	.0018724	.0004852	.0003477	.0006746	.0001792	.0005303	.001071	.0002625	.0008277	.0014983	.0004572	.0003228	.000456	.0002284	.0003679	.0005687	.0002379	.0002869	.0006812	.0001208	.0005883	.0008529	.0004057	.0006644	.0009865	.0004475	.0003416	.0007594	.0001537	.0003011	.0004473	.0005864	.0008316
48	0	.0002756	.0003744	.0002029	.0006522	.0009482	.0004486	.0006035	.0017087	.0002131	.0003653	.0005015	.0002661	.0009087	.0013139	.0006284	.000362	.0005366	.0002441	.0004855	.000687	.0003431	.0007327	.0010441	.0005141	.0005613	.0008349	.0003773	.0004132	.0005726	.0002982	.0004361	.000672	.0002831	.0006131	.0008789	.0004276	.0006278	.0012718	.0003098	.001193	.00201	.0007079	.0007533	.0011673	.0004861	.0003716	.0006003	.0002301	.0053733	.0110252	.0026149	.0016589	.0034158	.0008053	.0004832	.0010313	.0002263	.0007397	.0011504	.0004756	.00045	.0007305	.0002772	.000208	.00086	.0000503	.0003882	.0006983	.0002158	.0007475	.0011139	.0005016	.000691	.0010966	.0004354	.000989	.0019422	.0005035	.0003607	.0007005	.0001858	.0005502	.001112	.0002722	.0008588	.001555	.0004742	.0003349	.0004733	.0002369	.0003817	.0005902	.0002468	.0002976	.000707	.0001253	.0006104	.0008853	.0004207	.0006893	.001024	.000464	.0003544	.000788	.0001594	.0003011	.0004473	.0005864	.0008316
49	0	.0002899	.0003957	.0002124	.0006861	.0010006	.0004704	.0006349	.0018004	.0002238	.0003843	.0005301	.0002785	.0009559	.0013879	.0006583	.0003808	.0005663	.000256	.0005107	.0007256	.0003594	.0007708	.0011026	.0005388	.0005904	.0008817	.0003954	.0004347	.0006047	.0003125	.0004588	.0007092	.0002968	.0006449	.0009284	.000448	.0006604	.001341	.0003251	.0012549	.0021201	.0007427	.0007925	.0012311	.0005101	.0003909	.0006331	.0002414	.0056518	.0116137	.0027462	.001745	.003599	.0008457	.0005083	.001087	.0002376	.0007782	.0012141	.0004987	.0004734	.0007704	.0002909	.0002188	.0009056	.0000529	.0004083	.0007361	.0002265	.0007863	.0011759	.0005257	.0007269	.001156	.0004571	.0010404	.0020465	.0005288	.0003795	.000739	.0001948	.0005787	.0011732	.0002854	.0009034	.0016402	.0004975	.0003523	.0005	.0002482	.0004015	.0006229	.0002588	.0003131	.0007453	.0001315	.0006421	.0009352	.0004408	.0007251	.0010816	.0004861	.0003728	.0008305	.0001674	.0003011	.0004473	.0005864	.0008316
50	0	.0003098	.0004291	.0002237	.0007332	.0010814	.0004971	.0006785	.001933	.0002381	.0004107	.0005745	.0002935	.0010215	.0015016	.0006949	.0004069	.0006118	.0002707	.0005458	.0007855	.0003792	.0008237	.0011929	.0005688	.000631	.0009532	.0004176	.0004646	.0006547	.0003296	.0004903	.0007657	.0003139	.0006893	.0010046	.0004729	.0007058	.0014431	.0003451	.0013411	.0022852	.000787	.0008469	.001328	.00054	.0004178	.0006827	.0002556	.006039	.0124788	.0029176	.0018649	.0038683	.0008985	.0005432	.0011686	.0002525	.0008316	.0013108	.0005276	.0005059	.0008308	.000308	.0002338	.000971	.0000563	.0004364	.0007923	.0002403	.0008403	.0012707	.0005556	.0007769	.0012461	.0004843	.0011119	.0022004	.0005617	.0004056	.0007958	.0002066	.0006185	.0012633	.0003027	.0009654	.0017668	.0005274	.0003765	.0005414	.0002618	.0004291	.0006727	.0002737	.0003346	.0008011	.0001398	.0006862	.0010118	.0004653	.0007749	.0011694	.0005135	.0003984	.0008926	.0001778	.0003011	.0004473	.0005864	.0008316
